V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,class
,1.587,2.0,2.0,14.0,0.0,,44.7,,4.0,22.0,,4.825,0.795,,,,1.12,,,,1.291,4.0,0.0,,0.0,,,0.0,49.914,8.322,0.0,,18.0,2.0,4.006,,6.0,,,2.0,1
5.067,,0.0,,,0.0,,,0.0,4.0,,-1.375,,0.584,,12.0,,1.105,0.0,0.0,0.0,1.286,4.0,0.0,0.0,0.0,,,,,4.947,,2.0,8.0,,,,2.0,,,,1
5.31,2.7525,2.0,1.0,6.0,,,37.5,5.0,,8.0,,,,,8.0,1.02,,,,,1.26,2.0,,1.0,0.0,2.473,0.0,,12.059,,0.0,,6.0,0.0,,2.446,2.0,9.397,,2.0,1
5.302,,,0.0,0.0,0.0,0.0,31.0,2.0,3.0,,0.0,,1.928,10.762,,1.045,,0.0,0.0,0.0,1.316,,,1.0,0.0,2.377,0.0,,,2.989,0.0,2.0,2.0,,4.701,,1.0,9.944,,3.0,1
4.596,2.3621,0.0,0.0,0.0,,0.0,30.4,,,1.0,0.0,2.867,,9.54,0.0,0.969,,,0.0,0.0,,,,0.0,0.0,,0.037,,0.0,1.069,,,4.0,1.0,3.247,1.708,,,,,1
4.799,,1.0,,,0.0,0.0,28.0,2.0,0.0,11.0,0.0,,,10.026,0.0,1.015,1.164,0.0,0.0,0.0,,1.0,0.0,,0.0,2.283,,0.0,,2.211,,0.0,2.0,2.0,3.949,,5.0,,0.0,,1
,3.2336,,0.0,6.0,0.0,0.0,28.6,,0.0,,0.0,,1.59,,0.0,1.009,1.161,,0.0,0.0,1.221,,,,,2.294,0.001,,0.0,,,0.0,,2.0,,2.282,,8.773,,,1
5.219,2.2204,0.0,0.0,0.0,1.0,0.0,39.6,,3.0,,,3.964,1.362,11.07,,0.989,1.126,,0.0,0.0,1.257,2.0,0.0,0.0,0.0,,,,24.463,4.097,,,,0.0,3.791,,0.0,9.014,,0.0,1
5.065,,,0.0,,0.0,,40.6,3.0,1.0,4.0,,,,10.289,3.0,,1.126,,0.0,,,1.0,0.0,,,2.337,-0.001,0.0,11.766,2.563,,1.0,4.0,,3.728,2.233,1.0,8.541,0.0,,1
,1.781,,0.0,3.0,,0.0,,4.0,4.0,3.0,,4.066,1.092,11.197,,,1.129,,,,1.225,4.0,0.0,,0.0,2.613,0.0,,,,2.0,,,0.0,,2.413,,9.13,0.0,,1
4.992,2.5242,0.0,,,,6.0,,2.0,,6.0,,,0.75,10.568,0.0,,1.122,0.0,,0.0,,,,,,2.368,0.0,0.0,,2.478,0.0,2.0,,,3.822,,2.0,8.764,0.0,,1
,2.209,3.0,,6.0,0.0,,,0.0,1.0,,-0.374,,0.697,,2.0,,1.111,0.0,,0.0,1.318,,0.0,,,2.299,0.0,0.0,,,,5.0,4.0,2.0,,,2.0,9.469,0.0,3.0,1
4.593,,,0.0,,0.0,,,0.0,,3.0,-0.536,3.232,1.461,,,,,,,0.0,,,,,0.0,,0.015,0.0,,2.298,,,2.0,3.0,3.601,2.683,2.0,,0.0,0.0,1
,,0.0,,,0.0,4.0,57.1,0.0,1.0,0.0,0.0,3.556,0.0,,4.0,,1.089,,0.0,0.0,1.356,6.0,0.0,,,2.469,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1
3.932,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,,9.11,0.0,0.965,,0.0,,0.0,,,,0.0,0.0,,-0.007,0.0,0.0,4.891,0.0,0.0,0.0,,3.244,1.958,,,0.0,0.0,1
3.0,,2.0,,,0.0,0.0,20.0,1.0,,0.0,,2.771,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.87,0.0,,1.333,0.0,,,0.0,3.813,3.241,0.0,,0.0,,1
,1.9184,2.0,,0.0,,0.0,,1.0,,0.0,,3.572,0.918,,0.0,,1.123,0.0,0.0,,,0.0,1.0,,0.0,,,0.0,,1.333,0.0,,,0.0,,,,11.578,0.0,2.0,1
3.618,,,,,,,27.3,,,,,4.081,1.522,,0.0,0.999,,0.0,,,1.43,0.0,1.0,0.0,0.0,1.732,,0.0,,,0.0,,,0.0,,2.0,,12.253,,,1
3.732,,2.0,0.0,,0.0,,28.6,2.0,,0.0,0.0,,,8.16,0.0,,1.14,0.0,0.0,0.0,,,,1.0,,1.802,-0.211,0.0,,2.488,0.0,,,,,2.37,,8.315,,,1
3.732,2.3783,1.0,,0.0,0.0,0.0,,2.0,,,0.0,3.605,,,,0.972,,,,0.0,1.297,,,,0.0,,,,,2.488,,0.0,0.0,0.0,6.866,1.792,0.0,11.564,0.0,,1
3.932,2.7496,2.0,0.0,0.0,0.0,,31.3,2.0,0.0,0.0,,,2.585,9.11,,,,0.0,,,,0.0,,0.0,0.0,,-0.006,1.0,,4.891,,0.0,,0.0,,1.708,0.0,12.258,0.0,2.0,1
,4.0011,4.0,,,1.0,,29.4,4.0,0.0,,,4.758,1.392,,,,1.109,,,0.0,1.461,,1.0,0.0,0.0,2.236,,0.0,0.0,,0.0,0.0,,,6.89,2.028,0.0,,0.0,,1
,4.7601,,0.0,,2.0,,,,0.0,,0.0,3.647,,10.505,,1.246,1.213,,,2.0,1.216,0.0,,0.0,0.0,2.303,-0.094,0.0,0.0,,,0.0,0.0,0.0,,,0.0,9.233,0.0,,1
,,4.0,0.0,,,,33.3,0.0,0.0,0.0,-0.198,,,9.184,0.0,1.177,1.101,0.0,0.0,0.0,1.384,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.521,0.0,,0.0,,4.265,3.296,,9.146,,4.0,1
4.947,5.2014,6.0,0.0,,0.0,0.0,40.0,,,0.0,-0.481,3.939,1.371,,,,1.091,0.0,0.0,,,,0.0,1.0,0.0,,-0.028,0.0,0.0,,,0.0,0.0,0.0,,3.133,,,0.0,6.0,1
5.13,3.5144,0.0,,,1.0,0.0,,5.0,,,,3.061,,10.106,1.0,0.972,,,0.0,,,0.0,,0.0,0.0,2.175,-0.021,,0.0,,0.0,,0.0,1.0,3.292,2.108,0.0,7.587,0.0,,1
5.311,3.9327,0.0,0.0,0.0,1.0,0.0,29.0,4.0,,0.0,,3.168,,10.13,6.0,0.984,,,,0.0,1.137,0.0,0.0,0.0,0.0,2.255,0.012,,,2.301,,,0.0,2.0,,,,7.569,0.0,,1
5.236,,,,0.0,,,25.0,4.0,,,,2.906,,9.967,9.0,,1.156,,0.0,,1.063,,0.0,,0.0,2.189,-0.08,0.0,0.0,1.309,,0.0,,3.0,3.306,3.219,,,0.0,0.0,1
,,0.0,,0.0,,,23.8,4.0,4.0,,,3.037,1.392,10.053,,,,0.0,0.0,0.0,1.044,0.0,,0.0,,2.236,,,0.0,,,0.0,0.0,4.0,3.331,3.472,,,0.0,,1
,,0.0,0.0,0.0,,,,,1.0,0.0,,,,,1.0,1.231,1.317,,0.0,0.0,0.908,0.0,0.0,,,2.605,,0.0,0.0,2.885,0.0,0.0,,,3.896,,0.0,8.943,0.0,12.0,1
4.362,,0.0,,,0.0,,23.8,2.0,2.0,0.0,0.0,,1.906,9.059,,,,,,,,,0.0,0.0,0.0,,-0.079,0.0,,2.524,0.0,0.0,,,,2.75,1.0,,,0.0,1
4.347,,0.0,0.0,,,0.0,31.0,1.0,2.0,,,,,,3.0,0.986,1.143,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.011,0.013,,10.622,,,,,,,2.288,0.0,7.732,0.0,,1
4.471,3.5147,0.0,,,,0.0,32.3,2.0,1.0,,0.0,,2.231,9.373,2.0,,1.141,0.0,,,1.193,,,0.0,0.0,,0.012,,,,,,,0.0,3.178,1.939,0.0,7.58,0.0,,1
4.243,,,0.0,0.0,0.0,,31.3,,,0.0,0.0,3.474,0.0,,,1.008,1.143,0.0,0.0,0.0,1.099,2.0,0.0,0.0,0.0,2.24,,0.0,,5.475,,0.0,,0.0,3.347,2.048,,8.242,,0.0,1
3.902,,,0.0,0.0,0.0,0.0,27.3,,,0.0,0.0,3.437,2.322,8.881,0.0,,,,0.0,0.0,,0.0,,,0.0,,,,0.0,4.086,,0.0,0.0,0.0,,2.422,,8.497,,2.0,1
3.98,2.974,,,,,0.0,31.3,,0.0,,0.0,,3.459,,,0.964,1.134,0.0,0.0,,,0.0,,,0.0,1.981,0.0,0.0,0.0,8.931,0.0,0.0,0.0,,4.047,1.576,,8.864,0.0,0.0,1
5.197,3.9762,0.0,0.0,0.0,,0.0,30.4,3.0,,,,,1.436,10.091,2.0,0.993,,,0.0,0.0,,0.0,,,0.0,2.194,,,,2.176,0.0,,0.0,,3.434,2.546,0.0,7.817,0.0,,1
,3.2655,0.0,,,,,25.0,,1.0,0.0,0.0,2.488,,8.597,2.0,1.007,1.163,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.397,,,1.542,,,0.0,,3.232,3.0,1.0,,0.0,0.0,1
5.334,,0.0,0.0,,,0.0,36.0,,6.0,0.0,-0.95,,,,,1.009,1.133,,0.0,,1.204,,0.0,0.0,0.0,2.328,0.0,,34.898,,0.0,,0.0,0.0,3.593,2.74,,8.991,,,1
4.236,,0.0,0.0,,0.0,0.0,31.4,1.0,1.0,1.0,-0.155,3.64,,9.766,1.0,0.972,1.144,0.0,0.0,0.0,1.192,,,0.0,0.0,1.991,0.0,,,7.244,,0.0,1.0,2.0,3.309,,,,,,1
,1.7824,,,,,,34.9,1.0,,0.0,-0.779,,3.711,10.425,6.0,0.98,1.135,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.0,0.0,22.241,9.474,1.0,0.0,0.0,0.0,3.637,2.087,0.0,,0.0,0.0,1
5.332,5.554,0.0,0.0,0.0,1.0,,36.6,1.0,6.0,0.0,,3.932,2.396,10.694,18.0,1.02,,,,0.0,,0.0,,0.0,0.0,,,,33.525,2.891,,,0.0,,,,0.0,,0.0,0.0,1
5.332,5.581,0.0,,0.0,,0.0,35.9,1.0,7.0,0.0,-2.172,3.942,,,21.0,1.032,1.133,0.0,,0.0,1.169,0.0,0.0,0.0,,2.315,0.0,0.0,33.28,2.891,0.0,0.0,0.0,,,3.083,0.0,8.813,,0.0,1
5.145,,0.0,0.0,,1.0,0.0,,,,0.0,0.113,3.159,1.371,,5.0,,1.139,0.0,,,,0.0,,,0.0,2.205,,0.0,10.837,,0.0,0.0,,0.0,3.578,,0.0,,0.0,0.0,1
,3.81,,0.0,,0.0,0.0,,2.0,,0.0,,,1.379,9.222,1.0,,1.145,,0.0,,1.195,0.0,0.0,1.0,0.0,,0.149,,9.797,2.133,0.0,,,,3.822,,0.0,,0.0,,1
,,3.0,0.0,,1.0,0.0,25.0,1.0,,,,3.438,,10.026,,,1.135,,0.0,,1.244,,,0.0,,2.175,0.161,0.0,9.625,1.435,,0.0,0.0,1.0,4.263,4.036,,,0.0,,1
5.35,,,,,,,29.4,6.0,,,-0.443,3.468,,10.725,16.0,,1.147,,,0.0,1.132,,,0.0,,2.288,-0.002,,11.395,,0.0,0.0,0.0,,3.56,2.798,,,0.0,0.0,1
5.342,5.7766,,0.0,,,0.0,32.3,,8.0,0.0,,,,,24.0,,1.135,0.0,0.0,0.0,1.218,0.0,0.0,0.0,,,0.0,0.0,53.149,7.261,0.0,,0.0,,,,0.0,9.972,0.0,0.0,1
,4.2076,0.0,0.0,0.0,1.0,0.0,,,,0.0,-0.561,3.262,1.686,,,,1.141,0.0,,0.0,1.185,0.0,,0.0,0.0,,0.014,,,2.733,0.0,,,0.0,3.567,2.871,0.0,,,0.0,1
4.0,3.0897,,,0.0,0.0,,20.0,,,0.0,0.0,2.615,,8.318,,,,,0.0,,1.288,,0.0,0.0,,1.732,-0.557,0.0,9.556,1.0,0.0,0.0,0.0,0.0,4.218,,0.0,8.637,0.0,0.0,1
,4.6435,0.0,0.0,0.0,,0.0,28.6,5.0,4.0,0.0,,3.329,1.792,,,1.014,,,,0.0,1.135,0.0,0.0,0.0,,2.165,-0.008,,10.731,,0.0,0.0,0.0,0.0,,2.646,0.0,8.131,,0.0,1
4.343,4.0038,1.0,1.0,1.0,0.0,,23.5,2.0,,2.0,,3.126,,9.309,0.0,1.002,,0.0,0.0,0.0,1.25,,0.0,0.0,0.0,2.0,,,0.0,2.682,,0.0,,,,,3.0,8.427,0.0,0.0,1
4.414,,,1.0,0.0,,,9.1,,,0.0,,2.946,,9.222,,1.097,1.219,0.0,0.0,0.0,1.074,,,,0.0,,0.171,,,2.133,0.0,,1.0,4.0,3.689,4.167,,8.139,0.0,0.0,1
4.17,3.1822,,0.0,0.0,,,20.0,0.0,0.0,0.0,,2.959,,,,,,,0.0,0.0,1.408,,0.0,,0.0,,0.387,0.0,0.0,1.542,,0.0,0.0,1.0,4.016,,1.0,8.452,,0.0,1
5.262,4.7497,4.0,0.0,,0.0,,,3.0,,0.0,0.0,3.907,,10.2,,,,0.0,0.0,,1.207,,0.0,0.0,0.0,,-0.002,,11.647,2.369,,,,,,,,,,3.0,1
5.284,5.2824,,,0.0,0.0,0.0,26.3,,6.0,0.0,-1.009,,2.187,10.651,10.0,1.024,1.131,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,2.965,,0.0,0.0,0.0,4.823,,,9.752,0.0,0.0,1
,4.4911,,,,0.0,,28.6,4.0,,,0.0,,2.797,,10.0,0.986,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,11.913,5.313,,,0.0,,,2.213,,9.217,0.0,0.0,1
5.646,4.4339,3.0,0.0,,,0.0,26.7,3.0,1.0,0.0,,,,,0.0,1.048,1.141,,0.0,1.0,,0.0,,,0.0,2.303,-0.08,,0.0,1.411,,0.0,0.0,,,,0.0,8.986,0.0,,1
5.27,5.6107,1.0,0.0,0.0,0.0,,27.7,,3.0,6.0,2.593,3.885,,,6.0,0.993,,0.0,,,,0.0,0.0,,,2.284,0.0,0.0,0.0,3.036,,0.0,6.0,,4.075,2.185,3.0,9.047,,0.0,1
,,1.0,0.0,,0.0,0.0,,4.0,,,,3.511,,10.236,,0.989,,0.0,0.0,,1.225,0.0,0.0,,,2.292,-0.002,,0.0,2.105,,0.0,1.0,2.0,,,1.0,,0.0,0.0,1
5.303,4.066,,,0.0,1.0,,26.3,4.0,2.0,0.0,0.0,4.229,1.392,,,1.022,1.136,0.0,0.0,0.0,1.25,,1.0,,0.0,,,,,,,,0.0,,,2.75,0.0,12.258,0.0,2.0,1
4.461,,0.0,,,0.0,,25.0,,2.0,0.0,0.0,2.988,,9.202,,,,,0.0,,1.101,0.0,,,0.0,2.053,,0.0,,2.244,0.0,0.0,3.0,2.0,3.155,,,7.315,0.0,,1
5.098,,0.0,0.0,0.0,1.0,0.0,,4.0,2.0,0.0,,,,9.872,0.0,0.993,1.151,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,3.304,2.469,0.0,7.433,,0.0,1
5.384,4.1685,,0.0,0.0,,0.0,,5.0,,0.0,,,1.371,10.315,8.0,0.986,,0.0,,,,0.0,0.0,0.0,0.0,2.288,-0.023,,0.0,1.985,,0.0,0.0,,3.426,2.542,0.0,7.704,,,1
5.102,4.3332,0.0,,0.0,,0.0,28.6,4.0,3.0,0.0,-0.426,3.054,1.436,,4.0,,,0.0,,0.0,,,0.0,0.0,0.0,2.136,0.047,,10.143,2.695,0.0,,,0.0,,,,,0.0,0.0,1
5.351,,1.0,0.0,0.0,0.0,,,4.0,2.0,,,,,,,0.969,,,,0.0,1.294,0.0,,,,2.328,0.0,0.0,12.585,,0.0,0.0,0.0,0.0,,1.818,,,0.0,0.0,1
5.311,,1.0,,,,,24.4,0.0,,,,3.766,,,9.0,0.993,1.152,,0.0,,1.239,,,0.0,0.0,,,,0.0,4.692,,0.0,,0.0,4.029,,,8.883,0.0,0.0,1
,2.9284,0.0,0.0,,,1.0,,3.0,0.0,0.0,0.0,,,,0.0,0.966,,0.0,,0.0,,,,,0.0,2.315,,,,1.897,0.0,0.0,,0.0,3.641,,,,0.0,,1
4.923,,,0.0,0.0,0.0,2.0,46.7,0.0,,0.0,-0.995,3.413,,,4.0,1.042,,,0.0,,,1.0,0.0,,,,0.015,,,,,1.0,0.0,1.0,3.933,,,,0.0,1.0,1
,1.8876,0.0,0.0,4.0,0.0,,,2.0,0.0,,0.0,3.937,1.936,,0.0,,1.128,,0.0,0.0,,,0.0,0.0,1.0,2.283,,0.0,,5.249,,,8.0,,3.689,1.856,2.0,8.783,0.0,0.0,1
4.732,,0.0,0.0,,0.0,2.0,,1.0,0.0,3.0,0.0,,0.875,,0.0,,,0.0,,0.0,,1.0,,0.0,,,0.043,,0.0,0.854,,,,2.0,,2.167,1.0,7.959,0.0,,1
4.562,,,,,0.0,,41.2,,,2.0,0.0,,0.875,,0.0,0.979,1.127,0.0,0.0,0.0,,,0.0,,0.0,2.17,0.043,0.0,,1.14,,1.0,2.0,,,2.167,,7.954,0.0,0.0,1
4.835,2.8214,,,,0.0,2.0,,2.0,,4.0,-0.386,3.547,1.876,10.186,3.0,,1.126,,0.0,,,1.0,0.0,0.0,0.0,,0.001,0.0,21.912,3.249,0.0,1.0,,1.0,3.681,2.619,1.0,,,0.0,1
4.843,3.0136,,0.0,1.0,0.0,,40.9,,1.0,3.0,,3.715,1.662,10.166,2.0,1.022,1.121,,0.0,,1.285,1.0,0.0,1.0,0.0,2.283,,,10.99,2.652,0.0,3.0,3.0,1.0,4.05,2.607,1.0,,0.0,2.0,1
4.883,2.8874,,0.0,2.0,0.0,3.0,,3.0,,4.0,,,1.831,,3.0,0.998,,0.0,0.0,,1.264,1.0,0.0,0.0,,2.297,-0.001,,,3.288,0.0,,3.0,1.0,3.726,2.556,1.0,8.63,0.0,0.0,1
,2.3963,,0.0,3.0,,1.0,36.0,1.0,0.0,2.0,0.0,,1.887,,0.0,0.98,,,,0.0,1.231,,,,0.0,2.157,-0.007,,,3.141,,0.0,3.0,3.0,3.555,,2.0,8.005,0.0,0.0,1
5.006,3.7647,,0.0,,0.0,3.0,33.3,0.0,4.0,,,3.583,1.23,10.309,8.0,,,,,0.0,,1.0,,0.0,0.0,,,0.0,41.057,1.873,,,6.0,2.0,,3.615,3.0,8.92,,0.0,1
,4.1216,0.0,,,,,33.3,,4.0,8.0,0.0,,,11.059,,1.057,1.171,0.0,2.0,1.0,1.142,1.0,0.0,,,,,0.0,,2.168,,3.0,,0.0,,3.475,3.0,9.257,,3.0,1
4.732,3.3706,,0.0,,0.0,,,,,2.0,0.0,3.193,1.187,,,1.037,,0.0,,0.0,,,,,,2.194,-0.027,0.0,20.013,1.659,,1.0,,,3.813,3.074,1.0,,0.0,0.0,1
5.029,3.701,2.0,0.0,,,3.0,,,,2.0,,3.647,1.16,10.122,4.0,,1.117,,1.0,0.0,1.297,,0.0,1.0,0.0,2.318,-0.008,,20.473,1.572,,,2.0,0.0,,3.202,1.0,9.12,,,1
,3.6476,2.0,,1.0,0.0,,,0.0,2.0,,0.0,,1.16,10.099,4.0,1.084,1.117,,1.0,0.0,1.295,1.0,0.0,,,2.305,-0.008,0.0,20.473,,0.0,3.0,2.0,,4.054,,1.0,,0.0,2.0,1
,2.4203,0.0,0.0,,,2.0,,0.0,,0.0,0.0,3.495,,9.971,4.0,0.989,1.099,,,,1.306,2.0,,0.0,0.0,2.236,0.001,0.0,0.0,2.829,0.0,,0.0,0.0,3.664,2.064,0.0,8.488,0.0,0.0,1
,3.17,0.0,0.0,1.0,0.0,,,0.0,1.0,,,3.011,,,2.0,,1.13,0.0,0.0,0.0,,,0.0,,,,,,,1.14,,2.0,,,,2.667,,7.986,0.0,0.0,1
,,0.0,0.0,,0.0,2.0,38.5,2.0,,,,3.459,1.604,,,1.002,1.131,0.0,0.0,0.0,,1.0,,,0.0,,,0.0,,,,2.0,3.0,1.0,,2.423,1.0,8.395,,,1
,3.3837,0.0,0.0,,0.0,,,,,2.0,,,,9.882,6.0,,,,1.0,0.0,1.212,1.0,,,0.0,2.236,,,20.072,1.74,0.0,2.0,2.0,,,,1.0,,,0.0,1
5.163,,0.0,0.0,3.0,0.0,,31.6,0.0,,6.0,,3.817,1.225,10.607,,1.137,1.156,0.0,3.0,0.0,1.167,,0.0,0.0,,,0.0,0.0,,,0.0,,,1.0,,4.042,3.0,9.217,,0.0,1
,3.3877,,,0.0,0.0,3.0,46.2,0.0,1.0,0.0,,,,9.833,2.0,,,0.0,0.0,0.0,1.321,1.0,,1.0,0.0,2.246,,0.0,0.0,1.06,0.0,3.0,0.0,1.0,,2.802,0.0,8.87,,2.0,1
5.019,3.2862,,0.0,,0.0,4.0,37.5,,,3.0,,3.891,,10.548,,1.029,1.131,0.0,,0.0,,,,,0.0,,0.0,0.0,22.352,,,,3.0,1.0,3.96,,1.0,,0.0,,1
5.119,3.7467,4.0,0.0,0.0,0.0,5.0,46.2,,,,0.0,3.825,,10.265,2.0,1.098,,,0.0,,1.344,,0.0,1.0,0.0,,,0.0,,0.952,,,0.0,1.0,4.216,2.98,0.0,,,,1
,,5.0,0.0,,0.0,,37.5,1.0,,0.0,,,2.929,,,,1.124,,,0.0,,,0.0,,0.0,2.438,0.0,0.0,11.973,6.971,,6.0,0.0,,,,0.0,9.725,,,1
,3.2512,1.0,0.0,,,2.0,50.0,,,,0.0,3.319,1.187,9.668,2.0,,1.1,0.0,0.0,0.0,1.321,1.0,0.0,1.0,0.0,,,0.0,,1.358,,,,0.0,,,,,,1.0,1
4.543,2.7404,0.0,0.0,0.0,,1.0,,,,,0.078,3.315,,9.722,1.0,0.988,,0.0,0.0,0.0,1.296,1.0,0.0,0.0,0.0,2.166,,,,2.905,,,,0.0,3.611,2.394,,8.295,0.0,0.0,1
,,,0.0,,0.0,2.0,35.4,,,,,4.429,3.61,,12.0,0.978,1.134,0.0,,0.0,,1.0,0.0,0.0,0.0,2.351,0.0,0.0,,10.844,,0.0,0.0,0.0,,1.991,,,2.0,,1
5.315,3.0581,0.0,,,,,40.7,,2.0,0.0,-0.875,3.461,1.23,10.548,,0.994,1.123,0.0,,,,,,,,2.334,-0.002,,,2.215,0.0,0.0,,1.0,,2.558,0.0,,0.0,0.0,1
5.107,,,0.0,0.0,,1.0,39.3,3.0,3.0,0.0,,3.533,,,8.0,1.006,1.126,0.0,0.0,0.0,,,0.0,,,2.248,0.001,0.0,11.344,3.439,0.0,0.0,0.0,0.0,3.678,2.47,,8.491,0.0,0.0,1
4.882,3.4294,,0.0,,0.0,2.0,41.2,0.0,,,-1.168,,1.258,10.136,,1.069,1.127,,1.0,,1.199,1.0,0.0,0.0,0.0,,,0.0,,2.011,0.0,,2.0,1.0,,,,8.704,0.0,0.0,1
,2.1976,0.0,0.0,0.0,,4.0,35.0,,3.0,0.0,,,3.682,11.345,,,1.135,0.0,,0.0,1.225,,0.0,,,2.466,0.0,,12.336,,0.0,1.0,0.0,1.0,,1.943,0.0,9.163,,0.0,1
4.828,,0.0,0.0,,0.0,,,0.0,0.0,,,3.292,,,0.0,1.006,,0.0,0.0,,1.35,1.0,0.0,,,,0.015,0.0,,,,,2.0,0.0,3.761,2.833,,8.437,0.0,0.0,1
4.914,,0.0,0.0,4.0,,,40.5,2.0,3.0,6.0,-0.173,,,10.632,3.0,,,0.0,0.0,,1.232,2.0,0.0,0.0,,,0.0,0.0,12.142,4.181,,,,3.0,3.733,,,8.913,0.0,0.0,1
4.0,2.0,0.0,,,,,33.3,,,0.0,0.0,3.22,0.0,9.314,0.0,0.961,,,,,1.205,,,0.0,0.0,,0.003,0.0,0.0,,,,0.0,,3.009,,0.0,7.439,,,1
4.732,,3.0,0.0,0.0,,,,,0.0,0.0,0.0,,1.187,,,,1.091,,0.0,0.0,1.421,1.0,0.0,1.0,0.0,2.194,-0.024,0.0,,,0.0,,0.0,,4.523,,,9.314,0.0,2.0,1
4.733,1.7208,1.0,,0.0,0.0,,,,,0.0,,,,10.593,11.0,0.981,,0.0,0.0,,,,0.0,,,2.259,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,3.999,1.893,,9.225,0.0,0.0,1
5.272,,,,,,2.0,36.0,,3.0,2.0,,3.817,1.754,,8.0,1.022,,0.0,0.0,,1.321,1.0,0.0,0.0,0.0,,-0.001,,0.0,,0.0,,,,4.702,,,9.602,0.0,0.0,1
,3.1623,,0.0,3.0,0.0,,36.0,1.0,,4.0,-0.121,3.472,1.508,10.166,3.0,1.011,1.14,0.0,0.0,0.0,1.215,,0.0,,,2.296,-0.002,0.0,10.696,2.373,0.0,3.0,,3.0,,,2.0,,0.0,0.0,1
,2.7457,6.0,0.0,,0.0,,52.2,,,0.0,0.0,5.261,0.749,,4.0,1.049,1.058,,0.0,0.0,1.513,2.0,,0.0,0.0,2.396,,1.0,0.0,,0.0,8.0,0.0,0.0,,,0.0,,,6.0,1
,3.0562,,,1.0,0.0,2.0,,,,,-0.896,3.324,1.273,,4.0,,,0.0,,,1.215,1.0,0.0,,,,-0.008,0.0,10.38,,0.0,1.0,2.0,,3.708,,1.0,8.322,0.0,0.0,1
4.892,,0.0,0.0,,0.0,2.0,36.7,2.0,,,-0.505,3.598,,10.235,7.0,,1.134,,,0.0,1.205,1.0,0.0,,0.0,2.295,-0.001,,11.03,,0.0,,,,,,1.0,,0.0,0.0,1
,2.5976,4.0,0.0,,0.0,,,1.0,,0.0,0.0,4.191,1.113,10.865,8.0,1.013,,,0.0,0.0,,2.0,,1.0,,2.409,0.0,,,3.05,0.0,,0.0,0.0,4.72,2.293,0.0,9.912,0.0,2.0,1
5.106,,,0.0,,0.0,4.0,,2.0,,,,3.656,1.0,10.411,,0.969,1.11,0.0,,0.0,1.311,2.0,0.0,0.0,0.0,,0.0,0.0,,2.266,,0.0,,,3.798,1.854,0.0,8.644,,,1
,1.7361,,,0.0,,,45.0,0.0,0.0,,,,,10.506,0.0,0.968,1.114,,0.0,,,3.0,,0.0,0.0,,0.0,0.0,0.0,3.091,2.0,,,0.0,3.685,,0.0,8.6,,,1
,,0.0,0.0,,0.0,,48.3,0.0,,0.0,-0.203,,0.922,,9.0,,,,0.0,0.0,1.263,,0.0,,0.0,2.369,0.0,,12.066,2.847,,,,,3.827,,0.0,,0.0,0.0,1
5.459,3.1356,1.0,0.0,2.0,0.0,,41.7,,,2.0,0.0,3.784,,,,,1.113,0.0,,0.0,1.28,,0.0,0.0,0.0,,0.0,0.0,22.286,,0.0,2.0,2.0,,4.748,,1.0,,0.0,0.0,1
5.35,2.9948,1.0,0.0,2.0,0.0,5.0,40.0,,,2.0,,3.843,1.024,,9.0,,,0.0,0.0,,1.254,3.0,,0.0,0.0,2.442,0.0,,21.854,,,,,,4.738,3.078,,9.706,,,1
5.35,2.9783,1.0,0.0,2.0,0.0,5.0,,0.0,4.0,,0.0,3.843,,,,1.041,1.117,0.0,,0.0,,3.0,,0.0,,2.443,0.0,0.0,21.831,,0.0,3.0,,4.0,4.738,3.078,,,0.0,0.0,1
,2.5397,,0.0,0.0,0.0,6.0,46.4,0.0,5.0,0.0,,,0.745,,13.0,1.038,1.112,0.0,,0.0,1.222,,0.0,0.0,0.0,,,0.0,,2.924,0.0,,0.0,,,3.037,,,,,1
,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,4.0,1.018,,,0.0,,1.245,1.0,0.0,0.0,,2.256,-0.072,0.0,20.861,0.939,0.0,,0.0,,4.66,2.988,0.0,9.26,,0.0,1
4.802,1.7802,,0.0,,,2.0,,,0.0,,0.0,3.892,0.0,,0.0,,1.113,,,0.0,,4.0,,,,2.384,,0.0,0.0,3.735,,,5.0,1.0,,1.824,,,,0.0,1
