V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,class
,4.9033,,,,,,,,,,,,,,10.0,1.087,,,0.0,,,,,,,,0.005,0.0,,,,,,,3.629,,0.0,,,0.0,2
,4.4275,0.0,,,0.0,0.0,25.0,0.0,6.0,,,,,,,,,0.0,0.0,,,,0.0,,0.0,2.214,,0.0,19.544,,,,0.0,4.0,,,,8.152,,,2
,,0.0,0.0,0.0,0.0,0.0,26.7,,1.0,,,2.4,0.971,,,,,,,0.0,,0.0,,,,,0.343,0.0,0.0,,,0.0,0.0,,,,,,,0.0,2
,,,,,0.0,,44.4,0.0,4.0,,-2.126,,,,8.0,1.053,1.116,,,,,,,,,,,,,2.113,0.0,,,2.0,,,0.0,,0.0,,2
4.517,,,0.0,,,,,,,,,,,9.391,,,,0.0,,0.0,,1.0,,0.0,0.0,,,,,,0.0,,1.0,0.0,3.578,2.407,,8.128,,0.0,2
,,,0.0,,,0.0,,2.0,,,2.904,3.133,1.185,,,,,,0.0,,,,0.0,0.0,,,,,,1.74,,0.0,,0.0,,1.817,0.0,7.92,,,2
,2.5436,0.0,,0.0,,,35.7,1.0,,,,3.336,,9.972,7.0,,1.134,,,0.0,,,,,,2.212,0.004,0.0,,,,0.0,,0.0,3.547,2.306,0.0,8.108,0.0,,2
3.618,2.445,0.0,,,0.0,,,,,,,2.41,,,,0.997,1.169,,,,,0.0,,0.0,,,,0.0,0.0,,0.0,,1.0,2.0,2.872,,1.0,,0.0,0.0,2
,3.1827,0.0,0.0,,0.0,0.0,25.0,,,2.0,0.0,2.996,,9.389,,,,,,,,,0.0,0.0,,,,,,3.193,0.0,,,,,,,7.43,0.0,,2
,,0.0,0.0,,,0.0,25.9,,,0.0,0.0,,,,,1.014,1.154,0.0,,,1.091,0.0,,0.0,,1.932,,,0.0,,,,,1.0,3.069,,,,0.0,0.0,2
,,1.0,,0.0,,0.0,,1.0,,0.0,,,0.971,,,,,0.0,,0.0,1.11,0.0,,0.0,,,0.442,0.0,9.236,,0.0,,,1.0,3.644,,,8.039,0.0,1.0,2
5.072,,,,,0.0,,36.4,2.0,,0.0,,,,,12.0,,,0.0,,,,,,0.0,,2.351,,0.0,24.704,6.968,,,0.0,,,,0.0,8.904,2.0,0.0,2
5.089,1.8308,0.0,,,0.0,2.0,40.0,0.0,4.0,0.0,,,,,,,,0.0,,0.0,,,,,,2.373,,,,,0.0,,,,3.8,2.222,0.0,8.91,2.0,,2
,,,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0.629,10.06,,,,,0.0,,,,,,,,,0.0,,,0.0,,0.0,,,2.273,0.0,,,0.0,2
,,,0.0,,,0.0,,0.0,0.0,,,,0.0,8.623,,0.988,,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.137,,,0.667,0.0,,,,,,1.0,7.627,0.0,0.0,2
4.977,2.0833,,0.0,,0.0,,,1.0,6.0,0.0,-0.343,3.988,,10.606,,,1.143,,,,1.142,,0.0,0.0,0.0,,,,11.629,7.693,,,0.0,3.0,,,,8.579,0.0,0.0,2
,,0.0,,0.0,,,,,,0.0,0.0,4.224,0.88,,,1.303,,,0.0,,,,0.0,,0.0,2.798,,,0.0,1.166,2.0,0.0,0.0,0.0,,5.75,,,,,1
,1.8789,,,,,,,,1.0,,,,0.749,11.637,3.0,1.054,,,0.0,,,15.0,0.0,1.0,0.0,,0.0,0.0,0.0,,6.0,,,0.0,,,,9.843,,6.0,1
5.437,,,,,1.0,,,1.0,,,,,,,,,1.094,,,1.0,1.375,2.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,4.252,,0.0,9.708,,,1
5.462,,,,,,,,6.0,1.0,,0.0,4.083,1.008,,,0.987,1.128,,0.0,0.0,,4.0,,0.0,,,0.0,0.0,,2.666,0.0,2.0,,1.0,4.02,,3.0,9.254,0.0,,1
,,,,,,,,,1.0,,,,,,,,,,,0.0,1.298,,0.0,1.0,1.0,,,0.0,,,,3.0,,,4.068,,,,,,1
,2.4353,,0.0,,3.0,,,0.0,,0.0,0.425,4.296,0.768,,0.0,1.071,,0.0,,,,,,,,,0.0,,,0.955,4.0,0.0,0.0,0.0,4.407,,0.0,,0.0,,1
5.236,2.9421,6.0,,,,0.0,,0.0,0.0,,0.0,,,,0.0,1.069,,0.0,0.0,,,,0.0,1.0,,,,,,0.873,,0.0,0.0,,4.085,,0.0,,,,1
,5.0351,,,0.0,1.0,,,0.0,2.0,0.0,,,0.863,,0.0,,1.166,,0.0,,,0.0,,0.0,,2.175,,0.0,18.861,,0.0,,0.0,0.0,,,,,0.0,,1
4.263,,0.0,,,,,25.8,0.0,,0.0,,,,,0.0,,1.159,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,2.0,0.0,,,2.0,,,0.0,1
,,0.0,0.0,0.0,,,,0.0,,,,2.66,1.459,8.815,,,,0.0,,,,,0.0,,,,,,9.958,,,,0.0,2.0,,,,,,0.0,1
5.323,4.4887,,,0.0,,,,,1.0,,,,1.299,,,,,0.0,0.0,,,0.0,,0.0,,2.222,,0.0,,,,,,,,,,,,,1
,3.5219,,,2.0,0.0,3.0,,,2.0,,,3.52,1.16,10.099,4.0,,1.137,,1.0,0.0,,,,,,,,,20.341,1.696,0.0,3.0,4.0,,3.977,,2.0,8.892,,1.0,1
,3.5578,0.0,,,0.0,,,0.0,3.0,4.0,0.0,3.45,1.258,,,,,,,,,1.0,,,,,,0.0,,,0.0,,,2.0,,3.042,,8.639,0.0,,1
,3.3466,,,,0.0,,,,,0.0,0.0,3.453,,9.967,,,,,,,1.25,1.0,,,,,,,,,,,,,3.932,,0.0,,,,1
4.845,3.1806,,,,,,40.0,1.0,,0.0,0.0,,1.185,9.902,2.0,0.991,,,0.0,0.0,1.306,,,,,,0.013,0.0,0.0,,0.0,,0.0,1.0,,,,,0.0,,1
4.922,,,0.0,5.0,,,41.2,,2.0,,0.0,,1.258,10.152,4.0,,1.137,,,0.0,,1.0,,0.0,0.0,,,,20.471,,0.0,,,,,,,,,,1
,3.3893,,,0.0,,2.0,,,,,0.0,,0.875,,,1.056,1.16,,,0.0,1.196,,,0.0,0.0,2.194,,0.0,0.0,,,,0.0,,,,,8.071,,,1
,,,,,,4.0,41.0,0.0,4.0,8.0,,,,,,,1.125,,,,1.204,,0.0,0.0,,,,,0.0,5.538,,2.0,8.0,0.0,3.731,,2.0,,,0.0,1
5.299,,,,,,,33.3,0.0,6.0,12.0,,3.969,0.61,10.903,12.0,,1.146,0.0,,,,,,,,,,,,,,,,0.0,,,3.0,,,,1
,2.6213,0.0,,,0.0,,,,4.0,,-0.406,,0.875,10.66,,,1.104,,0.0,,,6.0,0.0,0.0,0.0,,,,11.173,,0.0,,0.0,,4.015,2.469,,8.955,,0.0,1
,,,,,0.0,0.0,,1.0,3.0,0.0,,,0.799,,,1.018,1.123,,,,,,,0.0,0.0,,,,22.148,,,0.0,,,,,,,0.0,,1
6.294,7.4499,0.0,,,,0.0,,2.0,,,0.0,4.487,,,,,1.333,,,0.0,,,0.0,0.0,,2.676,0.0,,0.0,,0.0,,,1.0,,,,,,20.0,1
5.218,4.3575,1.0,,0.0,,0.0,,4.0,3.0,,,,,,,,1.142,0.0,,,,,0.0,,,,,,12.174,4.797,,0.0,,1.0,4.412,2.149,0.0,9.174,,0.0,1
4.377,2.8894,,,0.0,0.0,,28.6,,,0.0,,,,9.253,2.0,,1.129,,,,,0.0,,,,,-0.02,0.0,,,0.0,,0.0,0.0,10.355,,,,,,1
,,0.0,0.0,0.0,,3.0,,,0.0,0.0,0.0,,0.881,,,,1.119,0.0,0.0,,,1.0,0.0,0.0,0.0,,,0.0,,0.95,0.0,,,0.0,3.69,,,,,,1
,2.6567,,,,0.0,1.0,,,0.0,,0.0,3.265,1.409,,0.0,0.986,,,,0.0,1.311,,,,,,-0.024,,0.0,,,0.0,0.0,0.0,,,,,,1.0,1
,,1.0,0.0,,,2.0,46.7,1.0,0.0,0.0,,3.192,,,0.0,,,,,,,1.0,,1.0,0.0,,,0.0,,0.854,,,,,3.899,,,,0.0,,1
4.562,3.1061,1.0,,,,2.0,46.7,,,,,,,9.54,,,1.107,0.0,,0.0,,1.0,,,,2.17,,,,,,,0.0,0.0,3.869,2.181,0.0,,,1.0,1
4.77,,1.0,,0.0,0.0,2.0,47.4,1.0,,0.0,,3.375,1.185,9.882,0.0,0.986,,,,,1.348,1.0,,,,,0.013,,,1.74,,,,,3.881,,,,0.0,,1
4.818,,0.0,,1.0,,1.0,38.5,2.0,0.0,,0.0,3.249,,,0.0,,,0.0,,0.0,,1.0,0.0,0.0,0.0,2.236,,,0.0,,,1.0,,,,1.879,,8.063,0.0,,1
,3.3506,,0.0,1.0,0.0,3.0,42.9,0.0,,,,3.453,0.881,,,,,0.0,0.0,,,,0.0,,,2.246,,0.0,0.0,,0.0,3.0,2.0,,,,1.0,,0.0,2.0,1
4.97,,,0.0,,,,42.9,,,,0.0,,,10.06,,,,0.0,0.0,,1.348,,,,0.0,,0.014,0.0,,,,,,,4.103,,,,,,1
,2.595,0.0,,6.0,0.0,,48.0,,,,,,,,2.0,,,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,2.327,0.0,,10.782,2.451,0.0,,,0.0,,,2.0,,0.0,,1
4.993,2.2683,,,0.0,,,35.8,,,,,3.995,,,,,,,0.0,,,1.0,0.0,0.0,,,0.0,,0.0,,0.0,1.0,,,3.725,,0.0,8.621,0.0,,1
5.006,,0.0,,2.0,,3.0,,,,,,3.591,,,,,,,,,1.185,,0.0,0.0,,2.338,-0.003,,,1.873,,,,,,,,,,,1
,,,,,,3.0,,1.0,,,0.0,3.297,,9.833,,1.012,1.113,,,0.0,,,0.0,1.0,0.0,,-0.025,0.0,,1.06,,,,,,,0.0,8.562,,1.0,1
4.935,3.5332,,,,0.0,4.0,,0.0,,,,,0.861,,,1.073,,0.0,0.0,,,,,,,,,,0.0,1.047,,4.0,0.0,,4.119,2.9,0.0,9.154,0.0,,1
4.935,3.5136,3.0,0.0,0.0,,4.0,,0.0,,,,,,10.06,2.0,,,,,0.0,,1.0,,,0.0,,,,0.0,,0.0,,,1.0,6.88,,0.0,,0.0,3.0,1
,2.2721,,,0.0,0.0,,,,,,0.0,4.413,,10.234,4.0,,,,,,1.308,2.0,1.0,,0.0,2.327,-0.001,,0.0,2.814,0.0,,0.0,,,,0.0,12.279,0.0,,1
,,,,,,,50.0,,,,,,,,,1.02,1.108,0.0,,,,,0.0,0.0,,2.283,,,,,,0.0,,0.0,3.741,,2.0,,,0.0,1
5.427,,,,,,,,4.0,2.0,0.0,,3.875,0.68,,,0.985,,,,,1.261,,,,,2.381,0.0,0.0,0.0,,,,,,,,,,,0.0,1
4.499,2.3714,,,,,,40.0,,0.0,,,2.924,,9.311,0.0,,1.125,,0.0,0.0,,1.0,0.0,,,,,0.0,0.0,1.481,1.0,,,,3.304,1.854,0.0,,,,1
,2.4699,,0.0,,,,,,,,,,1.16,,3.0,,1.141,0.0,,,,1.0,,0.0,,,,0.0,0.0,,,,0.0,,3.371,,0.0,7.729,,0.0,1
5.338,,1.0,0.0,,0.0,9.0,,,,,,,,,15.0,,1.114,,0.0,,1.311,,,0.0,,,0.0,,13.723,,,,,0.0,,,,,0.0,0.0,1
,2.4109,,,,,4.0,,3.0,0.0,,0.0,,,,0.0,0.969,,0.0,,,,2.0,,0.0,,,,,0.0,2.693,0.0,,,,,,0.0,8.68,0.0,,1
5.51,2.4441,,,,1.0,,,2.0,1.0,,,3.674,0.703,,2.0,0.981,,,0.0,,,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.589,,,,,3.767,2.141,0.0,,0.0,,1
,,1.0,0.0,,,3.0,,,,,0.0,,,,0.0,,,,0.0,0.0,1.369,3.0,,1.0,,2.351,,,0.0,,,1.0,,,,,,,,,1
,,,,0.0,0.0,,50.0,0.0,,,,3.425,,,3.0,0.988,,,,0.0,,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,,,,8.525,,,1
5.382,,,,,,,,,,0.0,-0.114,3.928,,,,0.992,,,,0.0,,6.0,,,,2.522,0.0,0.0,,,0.0,,,0.0,,2.346,,,0.0,,1
,,,,,0.0,,58.3,,2.0,0.0,,,0.682,,8.0,,1.084,,,0.0,,6.0,,,,,,,,,,1.0,,0.0,,2.575,,,0.0,1.0,1
,2.843,1.0,0.0,,,3.0,52.6,,,,0.0,,,10.06,,0.98,,,,,1.409,,,0.0,0.0,,,0.0,,,0.0,,,,3.921,,,8.704,,,1
5.014,2.6947,,0.0,2.0,0.0,4.0,54.5,,,4.0,,,,,,0.983,,0.0,,,1.364,,,,,,,0.0,,,,,,,,,,,0.0,,1
,2.3877,,,,,2.0,,,1.0,0.0,0.0,,1.202,,,0.991,,0.0,,0.0,,2.0,0.0,0.0,,,,,0.0,,,,0.0,,,,0.0,8.888,,1.0,1
4.953,2.6126,3.0,0.0,0.0,,,,,2.0,,0.0,4.037,0.732,10.578,6.0,,,,0.0,,,2.0,0.0,1.0,0.0,2.346,0.0,0.0,,,0.0,,,,,,,9.422,0.0,,1
,3.7332,,,,,,,4.0,,0.0,,3.362,1.837,9.454,,,,0.0,0.0,0.0,1.208,0.0,,,,2.074,,,,2.57,,0.0,0.0,,3.618,,,,,,1
4.77,3.3541,,0.0,,0.0,,37.5,,,,0.0,3.288,,9.882,,,1.14,,,0.0,1.224,1.0,0.0,,0.0,2.236,,,20.154,,0.0,,,,3.832,3.133,2.0,8.506,0.0,,1
,,,0.0,2.0,,,38.7,,,,,3.509,,,,0.984,,,0.0,,1.251,1.0,0.0,,0.0,2.305,,0.0,11.885,2.585,0.0,,,,,,,,,,1
,2.2903,0.0,0.0,,,,,0.0,,,0.134,,0.463,,,,,0.0,,,1.355,,,,0.0,2.551,,0.0,,,0.0,,,0.0,4.038,2.148,,,0.0,0.0,1
4.382,2.2073,0.0,0.0,2.0,,,,,1.0,,,,0.544,,,,,,,0.0,1.195,,,,0.0,,,0.0,,1.489,,,2.0,,3.34,,1.0,,0.0,,1
,,,0.0,1.0,,2.0,,,,,,,0.0,9.805,,,1.089,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,4.226,2.019,,8.879,0.0,,1
,,,,,,,,2.0,,,0.0,3.002,,,,1.017,,,,0.0,1.28,,,1.0,,,0.354,,,,,,,0.0,3.755,2.611,,8.35,0.0,,1
,7.1546,,0.0,,,0.0,,,,,,,1.77,12.012,,,,,0.0,1.0,,0.0,0.0,0.0,,,,0.0,,3.939,,0.0,,1.0,,,,,0.0,,1
5.541,3.7298,,,,1.0,,,,2.0,,,,,,6.0,1.051,1.137,0.0,,0.0,1.28,1.0,0.0,0.0,,,0.0,,,2.051,0.0,,,0.0,,2.994,,,,,1
,2.6427,,0.0,0.0,,4.0,,,0.0,,0.0,3.457,,,,0.977,,0.0,,,,,0.0,,,,,,,,0.0,,,,3.976,1.889,,,0.0,0.0,1
5.665,2.2521,1.0,,0.0,1.0,3.0,54.3,,0.0,,0.0,4.0,,,,,1.093,,,0.0,,3.0,,,,2.49,,0.0,,,0.0,0.0,,0.0,,,,,0.0,1.0,1
,,0.0,,0.0,,0.0,24.0,3.0,,,,,,9.292,,1.011,,,0.0,,,,0.0,,0.0,,-0.026,,,2.02,,0.0,,3.0,3.171,,,7.444,0.0,0.0,1
,,,0.0,1.0,0.0,0.0,,,,,-0.711,2.68,1.459,8.755,,,1.166,,,,,,0.0,,,1.902,,0.0,,2.052,,,,2.0,3.36,3.278,1.0,,,,1
,4.2601,,,,0.0,,,,3.0,0.0,,,,,5.0,,,,0.0,,,,,0.0,,,,,,,,,,1.0,4.819,,1.0,,0.0,0.0,1
,,,,4.0,,,38.9,,,,0.0,4.176,2.296,,,,,0.0,0.0,0.0,1.265,,0.0,,1.0,,,0.0,,,,2.0,4.0,1.0,3.732,,,,,0.0,1
,,,,,0.0,,,,,,,,,10.68,,0.967,,,0.0,,,,,,,2.295,,0.0,,7.067,0.0,2.0,4.0,,,1.73,1.0,,,,1
,,1.0,0.0,,0.0,,,,2.0,,,,,,,,1.125,,,,,,0.0,,,2.342,,,21.663,,,,1.0,2.0,4.729,,,9.496,,,1
,,1.0,,0.0,,,,,4.0,,,,0.956,11.313,,,,,,,,3.0,,,,,,0.0,13.711,3.349,,3.0,,0.0,4.441,2.135,0.0,9.741,0.0,0.0,1
5.31,3.4316,,,,0.0,,,,2.0,2.0,0.0,,1.185,10.25,4.0,,1.123,,,0.0,1.261,1.0,,,,,,,,,,1.0,,2.0,,,,9.463,,,1
,,,0.0,0.0,,0.0,43.5,1.0,3.0,0.0,,,,,,1.017,,0.0,,,1.256,6.0,0.0,,0.0,,,0.0,,1.14,4.0,,0.0,,,2.564,0.0,,0.0,0.0,1
,2.8307,3.0,1.0,3.0,0.0,,,1.0,,,,,,11.021,,,,,0.0,,1.274,,,,0.0,,,0.0,33.791,2.542,,4.0,8.0,1.0,,,,,,2.0,1
4.303,2.6572,,,,0.0,,25.0,0.0,0.0,,,,0.862,9.067,0.0,,,,0.0,,1.3,,0.0,,0.0,,,,0.0,,,0.0,,,,2.222,,,,0.0,1
,,,0.0,,0.0,0.0,41.2,,,,,3.459,,,,,,,,,,,,0.0,,,,,20.567,2.113,0.0,,,,3.771,3.472,,,,0.0,1
,2.2975,,,0.0,,0.0,,,,,,,,,0.0,0.998,,,,,,1.0,0.0,0.0,0.0,2.0,0.128,,0.0,0.667,0.0,,,1.0,3.093,2.0,1.0,6.951,,,1
,3.4146,0.0,0.0,,,,,3.0,,9.0,-2.66,3.792,1.622,,,,,0.0,0.0,,,1.0,0.0,,,,0.0,,35.324,1.615,0.0,,,,,3.278,3.0,8.66,,,1
,,1.0,,,,5.0,,,,,0.0,4.279,,,,,,,,0.0,1.28,,,,,2.428,0.0,,,,0.0,5.0,9.0,,,,,9.916,0.0,,1
4.868,3.0252,,,1.0,,,34.8,,1.0,,,,1.16,10.076,2.0,,1.143,,,0.0,,,0.0,,0.0,,,,,1.634,0.0,0.0,,1.0,,2.439,2.0,8.261,,,1
3.618,,2.0,,,,0.0,,,,,,3.029,,7.853,0.0,,,0.0,,0.0,,0.0,0.0,1.0,,1.732,,0.0,,2.094,0.0,,,,3.71,,0.0,8.384,0.0,2.0,1
3.732,,0.0,,,0.0,0.0,,,,,0.0,,1.585,,1.0,,1.164,,,0.0,1.105,,0.0,0.0,,1.802,-0.226,,,,,0.0,,2.0,,,,6.762,0.0,,1
,,,,,,,31.3,,1.0,,-0.056,,1.379,9.312,,0.998,1.148,0.0,,,,0.0,,,0.0,2.053,0.143,,,1.776,,,1.0,0.0,3.475,,1.0,,,,1
3.879,2.9588,0.0,0.0,,,0.0,33.3,0.0,0.0,,,3.091,,8.743,,0.998,,,,,,0.0,0.0,0.0,,1.902,,,0.0,3.685,,0.0,,1.0,,2.833,,7.905,,0.0,1
4.709,4.1448,4.0,,,0.0,,,0.0,,,1.674,,,,,0.997,,0.0,,,1.399,,0.0,,,,,,0.0,3.444,,,,,4.33,2.194,2.0,,,,1
5.328,,,,,0.0,0.0,,,4.0,,0.0,4.34,2.088,10.678,9.0,,,0.0,,,,,0.0,,,,0.0,,,2.507,0.0,0.0,,,4.429,2.799,,9.905,,6.0,1
5.086,,1.0,,0.0,,0.0,30.8,,,0.0,0.0,,1.39,,,,1.14,0.0,,0.0,,1.0,0.0,,0.0,2.38,,,,,,0.0,,0.0,3.699,2.31,0.0,8.194,,1.0,1
,4.7731,0.0,,4.0,,,,4.0,4.0,,,,2.122,10.467,,,1.155,0.0,,,,0.0,0.0,,0.0,2.211,,,,,0.0,0.0,6.0,4.0,,,2.0,,,0.0,1
4.499,,,0.0,1.0,0.0,,41.2,0.0,,2.0,0.0,2.976,1.125,9.311,,,1.127,,,,1.266,1.0,0.0,,0.0,,,,0.0,,,,,,,2.021,,,0.0,,1
,,0.0,0.0,,0.0,,,,,2.0,0.052,,1.455,9.955,,,1.127,0.0,0.0,0.0,,,0.0,,,2.251,,0.0,,,0.0,,3.0,,,2.394,,,0.0,,1
,1.8029,,0.0,4.0,0.0,,,0.0,,,,3.915,0.0,,,,,,,,,3.0,0.0,,2.0,2.295,,,0.0,,0.0,,,,3.712,,,,0.0,,1
4.593,,0.0,,,,1.0,,0.0,0.0,2.0,,3.168,,9.665,0.0,,1.13,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,0.0,1
,4.6158,,,,,6.0,33.3,5.0,,,,,,,,,,0.0,3.0,,1.214,1.0,,,,,,0.0,,,,3.0,,,,,3.0,,,,1
,,,0.0,,,,39.3,,,0.0,0.0,,1.124,,3.0,,,,0.0,,,1.0,,0.0,,,,,,,0.0,1.0,,1.0,,2.188,,8.354,,,1
4.901,2.5104,,,,0.0,5.0,,0.0,,,0.0,4.028,,,,,1.107,0.0,1.0,,,,0.0,1.0,,2.329,,0.0,,3.43,,5.0,,,,2.781,,,,2.0,1
,3.4399,,,1.0,0.0,,38.9,,3.0,2.0,,,,,,,,,1.0,0.0,,,,0.0,,2.259,-0.008,,,,,2.0,,0.0,,2.985,1.0,,,,1
4.973,,,,,0.0,,,0.0,,,,,,10.152,,,,0.0,1.0,0.0,1.193,1.0,,,,,,0.0,20.72,,0.0,3.0,4.0,2.0,,,,8.639,,0.0,1
,,1.0,0.0,0.0,0.0,2.0,,,,0.0,0.0,3.214,,,,1.023,,,,0.0,,,0.0,1.0,0.0,2.17,,,,1.14,,,0.0,1.0,3.872,2.681,0.0,,,,1
,3.2399,0.0,0.0,,,2.0,,,,0.0,0.0,,1.912,11.411,16.0,,,0.0,0.0,,,,0.0,,,2.409,0.0,,0.0,4.536,,,,,3.753,2.097,,8.931,,,1
,2.3194,,,,,,,3.0,,,,,,,,0.987,1.139,,,0.0,1.182,,0.0,,0.0,2.607,-0.002,,0.0,,,,,,,2.097,0.0,8.164,,0.0,1
,2.6157,,0.0,,,,,,,,0.448,,,,2.0,0.977,,0.0,,,1.252,1.0,0.0,,0.0,2.327,,,,,,,,0.0,3.497,2.175,,7.914,,,1
,1.9515,,0.0,,0.0,,,,0.0,,0.0,,0.0,10.506,,,,,,,1.345,,0.0,0.0,,2.348,0.0,,,3.091,0.0,,,,,1.926,0.0,,,0.0,1
,,0.0,0.0,,,,,,0.0,0.0,0.0,3.338,,,0.0,,1.099,0.0,0.0,0.0,,3.0,,,,,0.004,0.0,0.0,,,,,,,1.909,0.0,,,0.0,1
,2.1796,0.0,0.0,0.0,0.0,,,,,0.0,,,0.648,,,0.998,1.108,,,,1.276,,,0.0,,,0.0,,0.0,,0.0,,0.0,2.0,,,0.0,8.654,,,1
5.174,,,,,0.0,,42.9,,4.0,2.0,,,1.282,,,,1.121,0.0,0.0,,1.236,2.0,,,,,,,23.818,3.572,,2.0,,,,2.638,,9.097,,0.0,1
4.924,2.4008,,0.0,,0.0,,45.2,,1.0,0.0,0.0,,1.429,10.32,,,,0.0,0.0,,,3.0,,,0.0,,0.0,,0.0,2.904,,,0.0,,,,,,0.0,,1
,,,,,,,35.7,,,,0.0,4.086,,,12.0,1.063,,0.0,0.0,0.0,1.251,,0.0,,,2.511,0.0,,44.995,,0.0,,,4.0,4.77,,1.0,,0.0,,1
,,0.0,,,,0.0,35.7,,0.0,0.0,0.0,,,9.863,,0.963,,,0.0,,,,,0.0,0.0,2.303,-0.006,,0.0,,,,,,,1.467,0.0,,0.0,0.0,1
,,0.0,,0.0,,0.0,,,,0.0,,3.48,,,4.0,,1.134,0.0,,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,8.176,,,1
,,,0.0,,,,,0.0,,,,,,,0.0,,1.087,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,,,0.0,,,,1
5.318,2.361,0.0,,2.0,0.0,,,,2.0,,,,,,,1.011,,,0.0,,1.296,,,0.0,0.0,,0.0,0.0,24.37,1.393,,,,,,,,,,,1
,2.3533,,0.0,,,6.0,43.5,,,6.0,-0.202,,1.289,11.084,,0.993,,,0.0,,1.276,,0.0,0.0,0.0,,,,26.148,,,,,,,2.292,,,,,1
,,0.0,2.0,,,,,0.0,0.0,,,,0.0,9.805,0.0,1.014,1.136,,0.0,0.0,,,0.0,,1.0,,,0.0,,0.95,0.0,,,,3.901,2.204,3.0,,,0.0,1
5.69,,,0.0,8.0,,2.0,,,2.0,,-0.826,,,,,,,0.0,0.0,,,3.0,,,,2.55,0.0,,23.886,,,,,2.0,3.857,,,8.961,,0.0,1
,,1.0,0.0,,,0.0,,1.0,,,,,,,,,,,,0.0,1.344,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,,,,,,,8.085,0.0,,1
4.562,,4.0,0.0,,,0.0,,,,,0.0,,0.918,9.184,,,,0.0,0.0,,1.641,,1.0,,,2.0,,,0.0,1.521,,,0.0,0.0,,,,12.952,,4.0,1
,,2.0,,,,,,,0.0,0.0,,3.317,0.863,10.026,,,1.269,,0.0,1.0,,,,,,2.175,,0.0,,1.435,,0.0,0.0,,3.997,,0.0,,,,1
4.303,,,0.0,,0.0,,33.3,,,0.0,,,1.459,,0.0,1.015,,,,0.0,,,0.0,1.0,0.0,1.932,,,0.0,,,,,0.0,,,,8.437,,,1
,9.1775,0.0,,3.0,,,30.0,,0.0,3.0,,,,,,,1.377,0.0,0.0,,,,0.0,0.0,,2.694,,,0.0,2.922,,,,,,5.825,,,,27.0,1
3.802,2.8705,2.0,,,,0.0,26.7,2.0,,,,3.2,1.95,8.394,,,1.145,0.0,,,1.197,,0.0,,,,,,,,,,,,,,,,,,1
,,,,0.0,0.0,0.0,,3.0,,,,,,8.891,,,,0.0,,0.0,1.103,,0.0,0.0,,1.932,,,0.0,2.535,,0.0,,,,2.548,0.0,7.107,,,1
5.13,3.5878,0.0,0.0,0.0,,,32.1,,,,0.0,,,10.106,1.0,0.974,1.141,0.0,,,1.237,,,0.0,0.0,2.175,-0.022,0.0,10.101,2.729,,0.0,,,,,,7.751,,,1
,3.9599,,,,,,,1.0,,,0.0,3.347,,,,,,,,1.0,1.32,,0.0,,,,,,9.431,,0.0,0.0,0.0,0.0,4.238,,0.0,8.925,0.0,3.0,1
,,,,,,0.0,31.9,,,,-0.151,3.915,3.554,10.042,,,,,,,1.198,,,,0.0,1.995,0.0,,10.604,,,,,2.0,3.309,1.861,1.0,,,,1
4.303,,,0.0,,,0.0,15.4,0.0,,0.0,0.0,,,,4.0,1.038,1.155,,,,,0.0,,,,1.932,,0.0,,,0.0,,,,,,,,,,1
5.262,4.5221,,,,,,,,,,,,2.733,,,0.987,,0.0,,,,,,,,,0.0,0.0,12.436,,,,0.0,,4.415,,0.0,9.152,,0.0,1
,,,,,7.0,,,,2.0,,,,,11.905,2.0,1.285,1.34,0.0,0.0,,0.908,,,,,,0.0,,9.723,,,,,,3.954,5.737,,,,,1
4.807,3.1717,,,,,,,,,,0.0,,,,,,1.119,0.0,0.0,,,,,0.0,,,,,0.0,1.06,,0.0,,,3.698,,,,,,1
,,,0.0,0.0,,6.0,46.7,,0.0,0.0,,,,10.434,,,1.058,0.0,,0.0,,,1.0,,0.0,2.414,,1.0,0.0,0.873,0.0,,0.0,,,,0.0,13.184,0.0,,1
,3.1297,0.0,0.0,,,,37.5,,,,0.0,,0.875,,,,,,0.0,,,,,,,,,,,1.14,0.0,,,,,,,7.969,0.0,0.0,1
,2.9363,,,,,,,,1.0,,,,,9.9,,1.003,,,0.0,,,,0.0,,0.0,,,,10.556,2.349,,,5.0,,,,,8.311,,0.0,1
,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,1.0,,,,,,,,,0.0,,,,,,,,,,1
