bkblk,bknwy,bkon8,bkona,bkspr,bkxbq,bkxcr,bkxwp,blxwp,bxqsq,cntxt,dsopp,dwipd,hdchk,katri,mulch,qxmsq,r2ar8,reskd,reskr,rimmx,rkxwp,rxmsq,simpl,skach,skewr,skrxp,spcop,stlmt,thrsk,wkcti,wkna8,wknck,wkovl,wkpos,wtoeg,class
,f,f,f,,,,f,,,,,,f,n,,,t,,f,f,,f,f,,,f,,f,,f,f,,,t,,nowin
f,f,f,f,t,,,f,,,,,,,,,,,f,f,,f,,,,,,,,f,,f,f,,,,nowin
,f,,,,f,,f,,t,,,,,,,,t,,,,f,f,f,,f,,,f,,,,,t,,,nowin
,f,,,f,,f,,,,,f,,,n,f,,t,,f,f,,,,f,,,,,f,,f,f,,,,nowin
,,,,,,f,,f,t,,f,l,f,,f,f,t,f,,f,f,,,,,,f,,f,,,f,f,,,nowin
,,,f,,,,,,,,,,f,,,f,f,,f,,,,,,f,,,,f,,,f,,,,nowin
f,,,,f,,,,,,f,f,,f,,,,,,f,,,,f,,,,f,,,f,,,,,,nowin
,,f,,f,,,,,,,f,l,,,,,t,,f,,f,,f,,f,,,,,f,,,,t,,nowin
f,,f,,,,f,,,,,,l,f,,f,f,t,,,,,,f,f,,,f,f,f,f,,,,,t,nowin
f,f,,,f,,f,,f,,,f,,,,,,,f,,f,,f,,,f,,,,,,,,,t,t,nowin
f,,,f,,t,,,,,,,,f,n,f,,,f,,,f,,f,f,f,,,f,,,,,t,t,,nowin
,f,,f,,t,,f,,t,,,,f,,f,f,,,,f,f,,,f,f,,,f,,f,f,t,t,t,t,nowin
f,,,,,,,f,f,,,,l,,,f,f,,f,f,f,,f,,,,,,,,f,,,,,t,nowin
f,,,,,,f,,f,,,,,f,n,,f,,,,,f,,,,,,f,,f,,f,,f,,,nowin
,f,,,,,f,,f,t,,f,,f,n,f,,,,f,,,f,t,f,,,,,,f,f,,t,t,t,nowin
,,f,,,t,,,,t,,f,l,f,,,,t,,,,,,,f,f,,f,,f,,,,,t,t,nowin
f,,,,,t,,f,,t,,f,l,f,,,,,f,,f,,f,,f,,f,,f,f,,,,,,,nowin
f,f,,f,f,,,,t,,,f,,f,,,,,,,,,,f,,f,,,f,f,,,f,,,t,nowin
f,,,f,,,,,,t,f,,,f,,,f,,,,,f,f,f,,,f,f,,f,,,f,t,,,nowin
,,,,,,,,t,,,,l,,n,,,,,f,,f,,,f,,f,,,f,f,f,,,t,t,nowin
,,f,,,f,,,f,t,,f,g,f,,,,t,f,,f,,,f,f,,f,,f,,f,f,,,,t,nowin
f,f,,f,t,f,,,f,t,,f,g,f,,,,t,,,f,,f,,,t,f,,,,,f,,,t,,nowin
,,,,f,,,,,,,f,g,,,f,,,f,f,,f,,,f,t,,,f,f,f,f,,t,,t,nowin
,f,,,,,,,,t,,,g,,n,f,,,,f,,f,,f,,t,f,f,,,,f,f,t,,,nowin
,,,f,,,t,,,t,,,,,n,f,f,,,,f,,,,f,,,f,f,f,,,f,,t,t,nowin
,f,f,f,t,t,,f,,,f,,,,,f,,t,f,,,f,,f,f,t,,,,,,,f,,t,t,nowin
f,,f,,f,,,,f,t,,,,f,n,,,t,f,f,,,,t,,t,f,,f,f,f,,,t,,t,nowin
,,,f,,t,f,,,t,,,,,n,f,f,t,f,,,,,,f,,f,f,,,,f,,t,,t,nowin
f,,,,f,,,t,,t,f,,g,f,,f,f,,,,,,,f,,,,,,,,,,,t,t,nowin
,f,f,f,f,t,f,,t,,,f,,f,,f,,t,,,,,,,f,,f,f,f,,,f,t,,t,,nowin
,,,,,f,,,,,,f,,,,,f,t,,,,,,,,,,f,,f,,,,,t,t,nowin
,f,,,,,,,,t,f,f,,f,,,,t,,,,,,f,,f,f,f,,,,f,f,,t,,nowin
f,f,,,,,t,,,t,,,,,n,,,,f,,f,,f,f,f,,f,f,,,f,f,t,,t,,nowin
f,,,,,f,,f,f,,f,,g,f,n,,f,t,,,f,f,f,,f,,,,,f,,,,,,t,nowin
,,,f,,,f,,f,,,f,,,n,,,,,,,,t,f,,,f,f,,,,f,f,t,,t,nowin
,f,,,,t,f,f,,,,,g,f,,f,f,,,,f,f,f,f,,f,,f,f,f,,f,,,t,,nowin
f,,,,,t,,f,,,,f,g,f,n,,,t,f,,,f,f,,,f,f,,,,,,,,,,nowin
f,f,,f,,,f,f,f,,,,g,f,,f,f,,,f,,,,t,f,,,,f,f,,,,,,t,nowin
f,f,,f,f,t,,t,t,,f,f,,,,,f,t,f,,,,,f,,f,,f,,f,,,f,,,,nowin
,,,f,,,f,f,,,f,t,,f,,,f,t,,f,,f,,,,t,,,,f,,,,t,t,,nowin
,,,f,,f,,f,f,,f,t,,,,,,t,,,f,,f,,,,,f,f,,,f,f,,,,nowin
,f,,f,,,,,f,,,,,,,,f,,,,,,f,f,,t,f,f,,,,,,,t,t,nowin
,f,,,f,,,f,f,,f,,,,,,,t,,,,,,,,,,f,,f,,f,,,,t,nowin
f,,,f,f,,,,,t,,,l,,,,,,,,,,,t,,f,,,,,,,,t,,,nowin
,,f,,f,,,,,,,,l,f,,,f,f,,,,,,f,,f,f,,,,f,,,,,,nowin
,,,,f,,f,f,,,,t,g,,n,f,f,,f,f,f,f,f,f,,,f,f,f,f,f,f,,,,,nowin
,,,,,,,,,t,f,t,,f,,f,f,t,f,f,f,,f,f,,,f,,f,,f,,,t,,t,nowin
,,,f,,,f,,,,,,g,,n,f,f,,,f,f,,f,f,,f,f,f,f,,f,,f,,,,nowin
f,,,,,,f,,,,,,,f,n,,,t,f,f,,,,f,,f,,,,,,,f,t,t,,nowin
t,,,f,,,,f,,f,t,,g,,b,,,t,,,,,f,,,,,,,,,,,t,,n,won
t,,,,,,,f,t,,,,g,,b,f,f,,f,,,,,,f,,,f,f,,,f,f,t,f,n,won
t,t,f,,,,,f,,,,,g,,b,,,,,,,f,,f,,,f,,,,,f,,,,n,won
,,f,t,,f,,,f,,,f,g,,b,f,,t,f,,f,,f,,f,t,,f,f,,f,,,,f,,won
,,,f,,f,,,t,,t,,,f,,f,,,f,,f,,,,f,,,f,,f,,,,,,,won
,f,f,,,,f,f,,f,t,,,,,,f,,,,f,,,f,,,,f,,f,f,,f,f,,n,won
,,,,,,,f,,f,,,g,,,f,,,,,,,,t,,,,,,t,,,,t,,,won
,,,,,,,,,,t,,,,,f,,,f,,,,,,,t,f,f,f,,,,f,,f,,won
,f,f,,t,,,f,,,,f,,f,n,f,,,,,,,,,,,f,f,f,f,f,,f,,,,won
,,f,,,,f,,,,,,g,f,n,,,t,f,,,t,,,f,t,f,f,f,f,f,,,,f,,won
,,,,t,,,,,,,f,,,,,,,,,f,t,,,,t,,,,f,,,f,f,f,,won
,,,,,f,,,,,,,,,,,,f,f,,f,,,t,f,,f,,f,f,,f,f,f,,,won
,,,,,,,,,f,,,,,,,,,,f,,,,,,,f,,,,f,,,f,f,n,won
,,f,,,,,f,,,t,f,,f,,,f,f,f,f,f,,f,t,,,,f,f,,,f,f,,f,,won
t,t,f,,f,,,f,,f,,,,,b,,f,,,,,,f,,,t,,,,f,,,,f,,,won
f,,,f,,,t,,,,,,,f,n,,,,,f,,t,,,f,,f,,f,f,,f,,,,,won
t,,,,t,f,,,,f,,,g,,,,f,,,,f,f,,,f,t,,,,,f,,,,,,won
,f,,f,,,t,,,,t,f,,,,,f,,,,,,f,,,t,,,f,,,f,,t,,,won
,f,f,f,f,f,f,f,f,f,t,,,,,f,t,t,f,,f,,t,t,f,,f,,f,f,,,,,,,won
,,,f,,f,f,,,,,,,f,n,f,,,f,,,,t,f,,,f,,,,,,,t,t,,won
,,,,,,,,,,t,f,,f,b,f,f,t,,f,,t,f,,,,f,,f,,f,f,,t,,n,won
t,f,t,,,,f,,,f,t,f,,f,,,,t,f,f,f,,,t,,t,,,f,,,,f,f,,,won
,f,,,,,,,f,f,,,,f,,,,,f,,,,,t,f,t,,f,,,,f,f,,,n,won
,,,,,,,f,,f,,f,g,f,,,f,,f,,,f,f,,,t,,f,,f,f,,,t,,,won
t,,,f,,,,,,,t,,g,f,b,f,,,,,f,,,,f,,,,f,f,f,,,f,,,won
t,,f,,,t,f,,,f,,f,g,,b,,,,f,,,t,,,,,,,,f,,f,f,,,,won
,f,f,,t,t,,f,,,,f,,,b,,,,,,f,,f,t,f,,f,,,f,f,,f,,,,won
,f,f,t,f,t,f,,f,,,,g,f,b,f,,t,f,f,,f,,,,,f,,f,,f,,,f,,,won
,,,,t,,,f,,,,,,,,f,f,t,,,,,f,f,,,f,f,,f,f,,f,,t,,won
,,,f,t,t,,f,,,t,,,,,f,,,f,,,t,,f,f,,f,,,f,f,,f,,t,,won
,f,,f,t,,t,f,t,f,t,f,g,,,,f,,f,,,t,,,,t,,f,,f,,,,t,,,won
,,,f,,t,,,,,,f,g,f,,f,,t,,f,f,,f,f,,,,f,f,,,f,,,,,won
,f,f,,t,t,,f,,f,t,f,,f,,f,f,t,f,,,,,f,,t,,f,,,,f,,,t,n,won
t,,,f,,t,,,,,,f,,f,,,,,,,,,f,,f,,,,,,,f,,,t,n,won
f,f,,f,t,,,t,,,,,g,,b,f,,,,,f,,,f,,t,f,f,,,f,,f,t,t,,won
,,,,,,,t,t,,t,f,,f,,,,,f,f,f,t,f,f,f,t,,f,,,,,,,,,won
,f,f,t,f,,,,t,,,,,f,,f,,t,f,,,f,f,,,,f,,f,f,,,,,t,,won
,,f,t,,,,t,,f,,f,,,n,,f,t,f,,f,t,,f,,,,,f,,,,,,,n,won
f,,,t,,,t,,,,f,,g,,,,f,,f,,,,,t,,t,,f,,,f,,,,,,won
,,f,t,,t,t,,t,f,,,,f,,f,,t,,f,f,,f,t,f,,,,,,f,,f,,,n,won
,,,,t,t,,,,,,f,g,,b,,f,t,f,,f,f,,,,,f,,,,,f,f,t,t,,won
t,,,,,,,t,,,t,,g,f,,f,f,,,,,,,,f,,f,f,,f,,f,,,t,,won
t,,,,,,,,t,f,,,,,,f,,t,f,,f,,,,,,,,f,,,,f,f,,,won
t,f,f,,t,,t,t,,f,,,g,,,f,,,f,f,,,f,f,,t,f,f,,,,f,,t,f,,won
,,,,t,t,,,t,,,f,,,n,,f,,,f,,,,f,f,t,f,,,,,f,,f,f,n,won
,,,f,,t,,t,t,,,,,,n,,f,,,,,,,f,f,,,,,f,f,,,t,,,won
,f,,f,t,,,t,t,f,,,g,f,n,f,,t,,,,,,,,,,,,,,f,,,t,,won
,f,,,f,,,,,,t,,,f,,,,f,f,,f,,,t,,t,,,f,f,,f,,,t,,won
f,,f,,,,,t,t,f,,,g,f,,,,,,,,f,f,,,t,f,f,,f,,f,f,,,n,won
,,,,,,t,,t,,t,,g,f,,f,f,f,f,,f,f,,t,f,t,f,,,f,,f,f,,,,won
,,,,,,,,,,t,f,,f,,,,,f,,,,t,f,f,t,f,,,f,f,,,,,n,won
,,f,f,f,t,,,,,t,,,,,,,t,,f,,t,t,f,f,,,f,,,,,,,t,,won
,f,,,t,,t,,t,f,f,,g,f,,,,t,,f,,,,,,,,,,,,,,t,t,n,won
,,,,,f,t,,t,f,,,g,f,,,f,t,,f,f,,,f,f,f,,,f,f,f,,f,,,,won
,,f,,,,f,,,,,f,,,,f,t,t,,,,,,,f,,,,f,f,f,f,,t,t,,won
,,,,,f,,,,,,f,,f,n,f,,t,,,f,,,,,f,,f,,,f,,,,t,,won
f,f,f,f,,f,,f,,f,,,,,,f,t,,,f,,,,,,f,,f,f,f,f,,f,,,n,won
f,,,f,t,,t,,f,,f,f,,,,,,t,f,,,f,,t,,f,,f,,,f,,,,t,,won
,,f,,t,,f,,,,,f,g,,,,f,,,f,f,t,,f,f,f,,f,f,f,f,f,,,,n,won
,f,,,t,,f,f,,,,f,,,,,f,f,,,,f,,t,,f,f,,f,f,,,f,,,n,won
f,,,t,t,,t,,t,f,f,,,f,n,f,f,,,f,f,f,,,f,,,f,f,,,,,,t,,won
f,f,,f,,,t,,,,f,,g,,n,f,f,t,,f,f,,f,,f,f,,,f,,f,f,,t,t,,won
,,,,,,,,t,f,,,,,,,,,,f,,,f,t,,,,f,,,,,,f,t,,won
,,f,,,f,f,,,,,,,f,,f,f,,f,,,f,f,,f,,,f,f,,,f,,t,,n,won
,,,f,,,,,,f,,,l,f,,,,,,,,,f,,,,f,f,f,,,f,f,t,,n,won
f,t,f,,,,f,,,,,,l,f,w,,f,,,,,,,,,,,,,f,t,,,,f,,won
,,,,,f,f,,t,f,,f,,,,,,t,f,,f,,,,,t,,,,,,,,,,,won
f,f,f,f,,,,f,t,f,,f,,,,,,,f,t,,,f,,,,,,,,t,,f,t,,,won
f,f,,,,,,f,,f,,f,l,f,,f,,t,,,f,f,,f,,t,f,,f,,t,,f,t,t,,won
f,f,f,f,,,f,,t,,t,,l,,,,f,,,,,,f,,f,t,f,,,,t,,f,t,,n,won
,,,,,f,,f,t,f,t,,,f,,,f,,,,,,,,,,f,f,,,,f,f,,,,won
,,,f,,f,,f,,f,,f,,,b,f,,,,f,,,,,f,,f,f,f,,,,,,f,,won
,f,f,,t,f,,,,f,,f,,,,,,,,f,f,,f,t,,t,,f,f,,,f,,,,,won
,f,,,,f,,f,,f,t,f,,f,,,,,,f,,,f,,,,,,,,f,,f,t,,,won
t,f,,,,f,,,f,f,,,l,,,,,t,,,f,,,,,t,,f,f,,,,,,,,won
,,f,,f,,,f,f,,t,,,f,,,,,,,,f,,t,,,,,,,,f,,t,f,,won
t,,f,f,,,,,,,,f,,,,f,,t,f,t,,f,,,f,,f,f,f,,,f,,t,,,won
,f,,,,,f,,,,t,,,,n,,,,f,,f,f,,t,f,,,,,,,,,,,,won
,,f,,f,,f,,,,,f,l,,,,,,,,,f,,t,f,,,f,,,,f,,t,,n,won
t,f,f,,,f,f,,f,,,,,,n,f,f,,,,,f,,,f,,,f,f,,,f,,t,,,won
,,,,f,f,,f,,f,t,f,,f,n,,,,,,,,f,,,,f,f,,,,f,,,f,,won
,,,f,f,f,,f,,f,t,f,,,,f,,t,f,f,,f,,t,f,,,,,,,,f,t,,n,won
,f,,,f,,,,,,t,,l,f,n,f,,,,,,f,f,t,,t,f,f,,,t,,,t,f,n,won
,f,f,f,,,f,f,,,,,l,f,w,f,f,,,f,f,,f,f,,,f,,,f,t,,f,t,f,n,won
t,,f,f,,f,,,,,t,f,l,,,,,,,,,,,,f,,,,f,f,t,f,,t,,n,won
,f,f,f,,f,,f,f,,t,f,,,n,f,,,,,,f,f,f,,,t,f,,f,,f,,t,,n,won
,f,,,,,,,f,,,,,f,,f,,,f,,f,,f,,t,t,t,f,,f,t,,f,,f,n,won
t,,,f,f,,f,,f,,,f,,,,f,,t,,f,f,f,,,,t,,f,f,,,,,,,n,won
,f,,f,f,f,f,f,,,t,,l,,,f,,,,f,,f,f,,f,,f,,,,t,f,f,t,t,,won
,,,,f,f,f,,,f,t,f,,f,w,,,,,f,f,,,,,,,,,,,f,f,t,t,n,won
f,,,f,,f,,f,f,,,f,,f,w,,f,,,f,,f,,,,t,,f,,f,,,f,f,f,n,won
,,,,,f,f,f,f,,t,f,l,,,f,,,,t,f,,,,,t,f,f,f,f,t,,f,,,n,won
,,,f,f,,f,,f,,,f,l,,,,,f,,t,f,,f,t,f,t,f,f,,f,,,,t,,,won
f,,,,,f,,f,f,f,t,f,,f,w,,,,,f,f,,,t,,,f,,f,t,,f,f,,f,,won
f,f,,f,,,,,f,f,,f,,f,w,,f,f,,,,,f,,f,t,f,,,t,,,f,f,f,,won
,t,,f,,f,,f,f,,,,,f,,f,f,,,,,,f,,f,,f,,,,t,f,,f,f,,won
f,f,,,t,,,,,,t,,,,w,,f,f,f,,f,,f,t,f,t,f,,,,,,f,,,,won
,t,f,f,f,f,,f,,,t,f,l,,,,,,,,,,f,,f,,,,,,,,t,,f,,won
,,f,,f,,f,,,,,,,,n,,,f,,f,,,,,f,,,,,f,,,t,f,,,won
,,f,,,f,,f,f,,t,,,,w,,,,,,,,,f,,t,,f,f,,,,f,f,f,,won
,,,,f,,,,,f,t,,,f,,f,f,f,,,,,,f,,,f,f,f,,,,,,,,won
f,t,,f,f,,f,f,f,,,f,,,,,,,,,f,f,,,,,,,f,f,t,,,f,,n,won
,,f,f,,f,t,f,,,,f,l,f,w,,f,,,,,f,f,f,,,f,,f,,,,f,f,,,won
f,,f,,,f,t,,,,,,,,w,,,,f,t,,,,,f,,,,f,f,t,,,,,,won
,t,,,,f,,f,,f,f,,,,,,,,f,f,f,,f,,f,t,,f,f,f,t,,,,f,,won
f,,,f,,,,,f,f,,,l,,,f,,,f,,f,,,f,,,,,,f,t,t,f,f,,,won
,f,,f,,f,,f,,,,f,l,,,f,,,f,t,f,,,,f,,,,,,,,f,t,t,,won
f,f,,,,f,,f,,f,,f,,f,n,,f,f,,,,,f,,f,,,,f,,,,,,,n,won
f,f,f,f,,,f,f,,f,t,f,,f,,,f,f,t,,,,,,,,,,f,,t,,f,,,n,won
f,,,,f,f,,f,,f,t,,,,,f,,f,,,,,,,,t,f,f,,t,,,,,t,n,won
f,,f,f,f,,,,,,,,l,,,,f,,,,,,,,,t,,f,,,t,f,f,t,t,n,won
f,,f,,,,,,t,,,,,,,,,,f,t,,,,,f,,,f,f,f,,,,f,t,,won
f,f,,f,,,t,f,,,,,l,,n,,,f,,,f,,,,,,,f,,f,,f,,,,,won
,,,,f,f,f,,f,,,,l,,w,,,,f,t,,f,,,f,t,f,,,f,t,f,,,t,,won
,,f,,,f,,,,f,t,f,,f,w,f,,f,,t,f,,f,f,,t,,f,f,f,t,,,,t,,won
,f,f,f,,,,f,,,,,,f,w,,,f,,,,,,f,,,,,,,t,,,,,,won
,f,,,f,f,,f,t,,t,f,,,n,,f,f,,t,f,,f,,,t,,f,,f,,,f,,,,won
,f,f,,t,f,f,,t,,t,f,,,,f,,,f,t,f,,,,,,,,,f,,f,f,,t,n,won
,f,,t,,,,,,f,t,f,,,n,,f,f,,t,,t,,,f,,f,f,f,f,,,f,,,n,won
t,,,,,f,,f,f,f,t,f,,f,b,,,f,,,,,f,,f,,f,f,,f,,,,,f,,won
,,f,,t,,f,,f,f,t,f,l,,,,f,f,,f,f,,,t,,t,,f,,,f,f,f,f,,,won
,,f,,,f,f,f,f,f,,,,,b,,,,f,,f,,,t,f,t,f,,,t,f,f,,,,,won
,,,,,,,,,,,f,,,b,,f,,,,,,,,,,,f,,f,,f,,,,,won
,f,,f,,f,f,,,,t,,,f,,,f,,,,,,,t,,,f,,,,f,f,f,,,,won
,,,f,,,,f,,,t,,l,f,b,,f,,,f,f,f,,,,,f,,,f,f,,f,,,n,won
,,f,,f,f,,,f,,,,l,f,b,,,f,f,f,,,,f,f,,f,,,,f,,,f,,n,won
,,f,,,,f,f,f,,t,f,,f,,,t,,,f,,f,,,,,f,f,,,,,t,,f,,won
,f,f,f,,f,f,,,f,,,l,f,,f,t,,,f,,,f,,,t,f,,,f,t,,,,f,n,won
f,,,,f,,t,,,f,,,l,f,w,,,,f,t,f,f,,f,,t,f,,f,,,,,,,,won
f,,,,t,,t,t,,,t,,l,,,,,t,,,,f,,,,t,,f,f,f,,,f,t,f,,won
f,,,f,f,f,t,t,,,,,,,,f,f,t,,f,,,,,,,,,,,,,f,,,,won
,f,f,,,,t,,t,,,f,,,,,,t,f,t,f,t,,,,t,f,,,,,,,,f,n,won
f,,f,f,,,t,,,,t,,,,w,,,t,,,,t,f,,,,f,,f,f,,,,t,,n,won
,f,,,,f,,,,f,t,f,l,f,,,f,t,f,,,t,,,,t,f,,,f,f,,f,,,n,won
t,f,f,f,,,,t,,,t,,l,,,,,,f,f,f,f,f,,f,,f,f,f,,f,f,f,,,,won
t,,,,,,t,t,,,,,,,w,f,f,t,,f,f,,,,f,,,f,,,f,f,f,,,,won
,f,f,,,f,t,,,,,f,,f,n,,,t,f,,f,,,,,,,,,f,f,,f,t,,n,won
,f,,f,t,,,,,,t,,,,w,,,f,,f,,f,,t,,t,f,f,f,,,,,,,,won
,,,f,,,t,,,,,,,,,,f,,f,,f,f,,,,,,,,,,,f,,f,,won
f,f,,,,f,t,,,,,,l,f,w,f,f,f,f,f,f,,f,f,f,,,,,,f,,,,,,won
f,,,f,f,,,t,,,t,,,,,,,,f,t,f,,,,,t,,,,f,,,,f,,,won
f,,f,,,,t,t,t,,t,,,,,,,f,f,,f,,,t,,t,f,f,f,f,,,,,t,,won
f,,,,f,,,,,,,f,,f,,,f,,,t,f,,f,f,f,t,,f,f,f,,,f,,t,,won
,f,f,,f,f,,,,f,,f,,,n,f,,,,f,,,,t,f,t,f,,,,t,f,f,t,t,,won
f,,,f,,,,,,,,,l,,,,t,,f,,f,,t,,f,t,,f,,,t,,f,,,n,won
,f,,f,,,,f,,,,f,,,,,,t,,,,,,,,,,,f,f,t,,,t,t,,won
t,f,f,,,,,,,,t,,,,b,f,t,,,f,f,f,,f,,t,f,f,f,,,,,,t,,won
,f,f,,f,f,,f,f,,t,f,,,,f,t,,f,f,,f,t,,,,,,,,,,,,,n,won
,f,,,,,f,,,f,t,f,,,,,,,f,t,,f,f,,,t,,,,,t,,,,f,,won
,f,f,,,,f,,,f,,f,,,,,,t,,,,,f,,,t,,,f,,,,f,,f,n,won
f,,f,,,,t,f,,,t,,,f,w,f,f,t,,f,,,,,,t,f,f,,,,f,f,,f,n,won
,f,f,,,t,f,,,f,,,,,,f,,,,,,f,f,f,f,t,,f,,f,,f,,,,,won
f,,,f,f,,,f,f,f,t,,,,,,f,t,,,f,,,f,,t,,f,f,,,,f,,f,,won
,,f,,,,,,f,,t,,,f,,,,t,,,,,f,,f,,f,f,,,t,,,f,,,won
,,,,f,,,,,,,,l,,,,f,,,,,,,f,f,,,,,f,t,f,f,,,n,won
f,f,f,,t,,,f,f,f,t,f,l,,,,,,,,,,,f,,,,,,,,f,,,f,,won
f,,f,f,f,,t,f,,,t,,,f,w,f,f,t,f,,,,,f,,,f,f,f,,,,f,,f,n,won
,f,f,,f,,,f,,,,,l,,,f,,t,f,,,t,,,,t,,f,,,t,,,,,,won
f,,f,,,,,,,,,f,,f,w,,f,,,,,t,,f,,t,,f,,,,f,f,,,,won
,f,,,f,,t,,t,,,f,,f,,f,,,,,,,f,f,,t,,f,f,,,,f,,,n,won
,,,f,,,,f,t,,t,f,,,w,,f,,f,t,,t,,,,,,,,,,,,,,,won
f,,,,,,t,,t,,t,f,,,n,f,,t,f,,,t,f,t,,,,f,,f,,f,f,,,n,won
,,f,,f,t,f,f,,,,,l,f,,,f,,,,,,,,,,f,f,,f,,,,,,,won
,f,,t,f,,,,,,,f,,,w,,f,t,,t,,,,f,f,,,f,,,,f,f,,,,won
,,,f,t,t,t,f,,f,,f,,,w,,f,t,f,t,,,,,,t,,f,f,f,,,,,t,n,won
,f,f,,f,,,f,,f,,f,l,f,,f,f,t,,t,f,,,f,f,,f,f,f,f,t,f,,,,n,won
f,,,,f,,f,f,,f,,f,l,,w,,,,,,,t,f,f,,,,,,,,f,f,f,t,n,won
,f,f,t,,,,f,,,,,l,,,,,,f,,f,t,f,,,,f,,f,f,,f,,t,t,n,won
f,,f,,,t,t,,t,,,,,,n,,f,t,f,,,t,f,f,f,t,f,f,f,,,f,f,,,n,won
,f,f,,,,,,,,t,,l,,,f,f,t,,t,,t,,,,,f,,f,,,f,,f,,n,won
,,f,f,t,,,,t,,,f,l,,,,f,,f,t,f,,,,,,f,,f,f,t,,f,t,,n,won
t,,,,f,,f,,,,,f,,f,b,,f,,,,f,,f,t,,,,,,f,,,,f,,n,won
,,,,,t,,,,,t,f,,,,,,,,,,f,f,t,f,t,,f,,f,,,,,t,n,won
,,t,,,,t,,f,,t,f,,f,b,,f,,,t,,,f,,f,t,,,,,f,,f,,t,,won
,,,,,t,f,,,f,,f,,,b,,f,,,,,,,t,,,,f,f,f,f,,,t,,n,won
,,f,,t,,,,t,f,,f,,,,f,,t,,f,,,f,t,f,t,f,f,,f,,f,f,,,,won
t,,f,,f,,,,,,t,f,,f,b,,,,f,,f,f,f,,,,,,f,,,f,f,,t,n,won
t,f,,,,t,f,f,t,,t,,l,,b,,f,t,,f,f,t,,f,f,t,,,,,f,,,,,,won
t,,,,t,t,,f,,f,t,,l,,b,,,,f,f,f,,f,,,,f,f,,,f,,,,,n,won
,f,f,,,,f,f,f,,t,,l,,w,f,f,,,f,f,,f,,,,,f,,f,,f,,t,,,won
t,,f,,f,,f,,f,,,,,,,f,,t,,,,f,,,,,,,f,,t,f,f,t,,,won
,,,,f,,,,,f,,,,,w,,f,,f,f,,,,,,t,,f,f,f,,f,f,,f,n,won
t,,,f,,t,f,,,f,,f,l,f,,,f,,,,,,,,f,,,,f,f,t,,f,t,f,,won
,,,f,t,,f,f,,,t,f,,f,,f,f,,,f,,,f,,f,,f,f,,f,,f,,,,n,won
t,,f,,,,t,,,,,f,,,,,,t,,f,f,,,,,,f,f,,,f,f,,t,f,n,won
t,f,f,,,,t,f,t,f,,f,l,,,,f,t,,,f,,f,f,,,f,f,,f,,,f,,,n,won
,t,f,,,,,f,f,,,,,,,f,,t,f,f,f,,,t,f,,f,,f,,,,,,,,won
,,,,,,f,f,,f,,,l,,n,,,,f,f,f,,,f,,,f,f,f,,,,,f,,,won
,,,,,t,,,t,,,,,,,,f,,,f,f,,f,f,f,,f,,f,,,,,,,,won
,,,,,,,,f,,,f,,f,n,,,,t,,,,,t,,,f,,f,,,f,,f,,,won
f,f,,,f,t,,,,,,,l,f,,,f,,,f,f,,f,t,,t,,,f,,t,f,f,,f,,won
,f,,f,,,f,f,,,t,,,,,f,f,,,,,,f,t,,t,,f,,,,,,,,,won
,,f,f,,,,,f,,,,,,,,,,t,,f,,f,,,,,f,f,f,t,,f,,f,,won
,f,,,f,,,,,,,,l,,n,f,f,f,f,t,f,f,,t,,,f,f,f,,,f,,,,,won
,,,f,,,,f,,,,,,,,,,,f,,,,f,,f,,,,f,,,,f,,,n,won
f,,f,,,t,f,f,,,t,,l,f,,,,,f,t,,f,,t,,t,,,,f,,,f,,f,n,won
f,f,,f,,,f,f,f,,,,,f,,f,f,,,t,,,,,,,,f,,f,,f,,,,,won
f,t,,,,t,f,,f,,,,l,f,w,f,,,t,t,,f,,,f,,,,,,t,,f,f,,n,won
,,,,,t,t,,,f,,,,f,,f,,,f,f,f,f,,,f,t,f,,f,f,,,,,f,,won
,,,,,,,f,f,f,t,,,f,,,f,f,,t,,,f,,,,f,,f,f,f,f,,f,f,n,won
f,,f,f,f,t,t,,,f,,f,l,,,,f,f,f,t,f,,,,,,,f,,f,t,,f,,,,won
f,,f,,,,,,f,f,,,,,w,f,,f,f,,,f,f,,f,t,,f,,f,,f,,,f,n,won
f,,f,f,,t,,,,f,,,,f,,f,,,f,f,f,,,,f,t,,,f,f,t,f,,,,n,won
f,,,f,,,,,,,t,f,,,,f,f,,,f,f,f,f,,,,f,,,,,f,,f,,,won
,f,,,,t,,f,f,f,t,,,f,n,,f,,,,,,f,,,,f,,,,t,,,,,,won
,,,f,f,t,,,,,t,,l,,,f,,f,,t,f,,f,,,,f,,f,,,,f,,,,won
f,,,,,,,,,f,t,,,f,,,,f,f,,f,,,,,,,,,,f,,f,,,,won
,,,,,,,f,,f,t,,l,f,,,,,,,,,,f,f,,,f,f,,,f,,f,,,won
,,,f,f,t,t,,,f,,f,l,,,,,f,f,,f,f,,,f,t,f,,,f,t,f,f,,,,won
,,,f,,,f,,,,t,f,,,n,,,,t,,,,,t,f,t,,f,,,,f,,,t,,won
f,f,f,,,t,f,,f,,t,,l,f,,,f,f,t,,,,,t,,,,,f,f,,,,,t,n,won
,f,,,,t,f,,,f,t,,l,f,,,f,,,,,f,f,,,t,f,f,f,,t,,,,t,,won
f,f,,,,,f,,f,,,f,,f,,,f,f,,,f,,,,f,,f,f,f,f,t,,f,f,,,won
