bkblk,bknwy,bkon8,bkona,bkspr,bkxbq,bkxcr,bkxwp,blxwp,bxqsq,cntxt,dsopp,dwipd,hdchk,katri,mulch,qxmsq,r2ar8,reskd,reskr,rimmx,rkxwp,rxmsq,simpl,skach,skewr,skrxp,spcop,stlmt,thrsk,wkcti,wkna8,wknck,wkovl,wkpos,wtoeg,class
,,,,t,,,,,,t,f,,,,,,,,f,,f,,,,,,f,,,,,,,,n,won
f,,,,,,,f,,,,,,,,f,,,,,,f,,,,,,,,,,f,f,,,,won
,,,f,,,t,,,,,,,f,,,f,,f,,,,f,t,f,,,,,f,,,,,,,won
,,,,,,,,,f,,,,f,w,,,f,,,,,f,,f,,,,,,,,,f,,n,won
,,,,f,,,,f,,t,,,f,,,,,,,f,,,,,,,,,,,,,,f,,won
f,,,,,,f,,,f,,,,f,w,,,,,,,,,,,,,,,,,,f,,,,won
,,,,f,t,,,f,f,,,l,,,,,,f,,,,f,,,,,,,,,,,,,n,won
,t,,f,,,,f,,,,,,f,,,,,,t,,,,,,t,,,,,,,,,,,won
,,,,,,,,,,t,f,,f,,,,,,,,,,,,,,,,,f,,,f,f,,won
,,,f,t,,,f,,,,,,,,,,,,,,,,,f,t,,,,f,,,f,,f,,won
,f,,,,t,,,,,,f,,,,f,,f,,,,f,,f,,,,,f,,,,,,,,won
,,f,,f,,,,,,t,,,,n,,,,,,,,,,,,f,,,,,,,,t,,won
,f,,,,,,,,f,,,,f,,,,f,,,,,,,f,,f,,,f,,,,,,,won
,,,,,,,f,,,,f,,,,,,,,,,,,,,,,,,,,,,,t,,won
,,,,,,,,f,,,,l,f,w,,,,,,,f,f,,,t,f,,f,,,,,,t,n,won
,,,,,,,,,f,,,,,,,,,,t,,f,,,f,,,,,,,,,,t,,won
f,,,,,t,,,,,,,,,w,,,f,,,f,f,,,,,f,,,,,,,,t,,won
,,,,,t,,,,,,,,,,f,,,t,,f,,,,,t,,,,,,,,,,,won
,,,,,,,,,,,,l,,,,f,,,,f,f,f,,,,,f,,,t,,f,f,,n,won
,,f,,,t,,,,,,,,,,,,f,t,,,,,,,,,,,,,,,,,,won
,,,f,,,,,,f,,,,,w,,,,,,,,f,,,,,,,,t,,f,,,n,won
,,,f,,,,,t,,,,,,w,,f,,,,,t,,,,,,,,,,,,,,,won
,,,,,,,f,,,,f,,f,,f,,,,,,,,,,t,,f,f,,,,f,,t,,won
f,,,,,,t,,,f,,,,f,,,f,,,,f,,f,,,,,,,,,,,,,,won
f,,,,f,t,,,,,t,,,f,,,,,f,,,f,f,,,,,,,,,,,,,,won
,,,,f,,,,,,,,,,,f,,,f,,,f,,f,,,,f,f,,,,,,,n,won
,,f,,,,,,,,,,l,,w,,,,f,,f,,,f,,,,,,,,,,t,,,won
,,f,f,,t,,,,f,,f,,f,,,,,,t,,,,,,,,,f,,,,,,,,won
,f,,f,f,,,,,,t,,,f,,f,,,,,,,,,,,,f,,f,,,f,,,n,won
f,,,,,,,,,,,,l,,,,,,f,,,,f,,,,f,,,,,,,,,,won
t,f,,,,,,f,,,,,,,b,f,f,,,,,,,,,,,,,,,,,,,,won
,,,,,,,,,,,f,,f,,,,f,,,,f,,,,,,,f,,,f,,,f,,won
,,,,f,t,,,,,,f,,f,,,f,,,,,,,,,,f,,f,f,f,,,f,f,,won
,,,,,,,,,,,f,,,,,,,,,,,,,,t,,,f,,f,f,,,f,n,won
,,f,,,,t,,,,,,,,,,,,,f,,,,,,,,,f,,,f,,,,n,won
,,,f,f,,,,,,,,,,,f,,,,t,,,f,,,,f,,,f,,f,f,,,,won
,,f,f,,,,,,,,,,,,,,,,,f,t,,f,,t,,,,,,,,,,,won
,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,t,,n,won
,,,f,,,,,,,,,l,,w,,f,,f,,,,,,f,,,,,f,,,,,,,won
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,,,,,won
f,,,,,,,,,,,,,f,,,,,,,f,,,,,,,f,,,,,,,,,won
,,,f,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,won
f,f,,,,,t,,,,,,,f,,,,,,,,,,,,,f,,,,,,,,,,won
,,,,t,,,,t,,,,,f,,,,,,,,,f,t,,,,,f,,,,,,t,,won
,,,,,,,t,,,,,,,,f,,t,,,,,f,,,,,,f,,,,,,,,won
t,,,,,,,,,,,,l,,,f,,,,,,,,,,,f,f,,,,,,,,,won
,,,,,t,,,t,,t,,l,,,f,,,,,,f,f,,,t,,,,,,,,,,,won
,,,,,,,,,,t,,l,,,f,,,,,,,,,,t,f,,,,,,,,,,won
,,,,t,,,t,,,,,,f,,f,,,,,,,,,,,,,,,,,,t,,,won
,,,,,,,,t,,,,l,,,,,,f,f,,,,,,,f,,,,,f,,,,,won
,,f,t,,,,,t,,,,l,,,,f,,,,,,,,,t,,f,,,f,,,,,,won
,,,,,,t,,,,,,,,,f,,,,,f,,,,f,,,,,,,,,,t,,won
,,,,,,t,,,,,,,,,,f,,,,,,f,,,t,f,,f,,,,,f,,,won
,f,,,,,,,t,,,,,,,,,,,,f,f,,,,,,,,f,,,,,,,won
f,f,,,,,,,,,,,,,,,,,,,f,,,t,,,,,f,,f,,,f,,,won
,f,,,,,t,,,,,,,f,,,,,,f,,f,,t,,t,f,,,,f,,,,,n,won
,,,f,,,,,,,t,,l,f,,,,,,,,,,,,,,,,,,,,,,,won
,,f,,,,,,,f,t,,l,,w,,,,,,,,f,,,,,,,,f,,f,f,,,won
,,,,,t,t,,,f,,,,,n,,,,,f,,,,t,f,,,,,,f,,,f,t,,won
,,,,f,,,,t,f,,,,,,,,f,,,,f,,t,,,,,,,,,f,,,,won
f,,,,,t,,,,,,,,,,,,,,,f,,,,,,f,f,,,,,,,,n,won
,,,,,,,,,,,,,,,,,,,f,,,,,,,,,f,,f,,,,,,won
,,,,,,,,,,,,l,,,,,f,,,f,,,,,,,,,,,,,,,,won
,f,,,,,,,t,,,,l,,,f,,,,,,,,,,,,,,,,f,,,,,won
,,,,t,,,,,,,,,,,,,,,,,,f,,,,,,,,,f,,,,,won
,,,,,,,,,,,,,f,,,,f,,,,,,,f,,,,,f,,,,,,n,won
,,,,,t,t,,,,,,,,,,f,,,,,f,,f,,t,,f,f,,,,,f,,n,won
,,,,,,,,f,,,,,,,,,,,f,,,t,t,,,,,,,,,,,,,won
t,,,,,,,,,,,,l,,,,,,,,,,t,,,,f,,,f,,,f,,,n,won
,,f,,,,,,,,t,f,,,,,,,,,,,,,,,,f,f,,,,,t,,n,won
,f,f,,,f,,,,,f,,,,,,,t,,,,,,,,,,f,,f,,f,,,,n,won
,,,,,f,,,,,,,,,,,,,,,f,,,,,,,,,,,,,,,n,won
,,t,,,,,,,,,,,f,,,,,,,,f,f,,,,,,,,,,,,,n,won
,,,,,,f,,,,,,l,f,n,,,,f,,,,,,,,f,f,,,,,,,,,won
,f,f,t,t,,,,,,f,,,,n,,,,,,,,,,,,,,,,,,,,,,won
,,f,,,,t,,,,f,,,,,,,,,,,,f,,,,,f,,f,,,,,,,won
,,,,,,t,,,,,,,,,,,,,f,,f,,,,,,f,,,,,,,,n,won
,,,,,,,,,,,,g,,,,,,f,,,,,,,,,,,,,,,,,n,won
f,,,,,,,,,,,,,,,,,,,,,,,,,,f,,f,,,,,,,,won
,,,,,f,,,,,,,,f,,,,,,f,,,t,,,,,f,f,f,,,,t,t,,won
,f,,,f,,,f,,,,,,,,,,,,,,,,,f,,,,f,,,,,,f,n,won
,f,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,won
,f,f,,,,,f,,,,,g,,,,,t,f,f,,,,,,,f,,,,,,,,f,n,won
,,,,f,,,,t,,,,,f,,,,,,f,f,,,,,,,,,,,,,,,,won
f,f,,,,f,f,,,,,,,,,,,,f,,f,,f,f,,,f,,,,,,f,,,,won
,,f,f,,,f,,,,,,l,,,f,,,,,,,,,,,,,f,,,,,,f,,won
,,,f,,f,,,f,,,,,,,,,,,,,f,,,,,,,,,t,,,t,,n,won
,,,f,,,,f,,,,t,,,,,,,,,,,,,f,,,f,,,,,,,f,,won
,,f,,,,,,f,,,,,,,,,,,,,,f,,,,f,,,,f,,,,,,won
,,,f,f,f,f,,,,,,,f,w,f,,,f,f,,,,,,,,,f,,,,,,,,won
,,f,,,f,,,,,,,,,w,f,,,,,,f,,,f,,,,f,,f,,,t,f,,won
f,,f,,,f,,,,,,,,,,f,,,,f,,,f,,f,,f,,,f,f,,,,,n,won
,f,,,,,,,,,,,,,n,,f,t,,,f,,f,t,,,,,,,,,,,,,won
,,f,f,,,t,,,,,,,,,,,,,,,,,f,,,,,f,,,,f,,,n,won
,,,f,,,,,,,t,,l,,n,,,,,,,,,t,,,,,,,t,f,,,,,won
,f,,,,,,,,,,,,f,,,,f,,,,,t,,,,,,,,t,,,,,,won
,,f,,,f,,f,,,,,,,,f,t,,,,,,,,,t,,,,,t,,,t,,,won
,,f,,,f,,f,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,won
,,,,f,,,,,,t,t,,,,,,,,t,,,,,f,,,f,,f,,,,,t,,won
,f,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,t,n,won
f,,,,f,,,,,,,t,,,n,,,t,,t,f,,,,,,,f,,,,,,,t,,won
,,,,,f,,f,t,,,,l,,n,,,,,f,f,,,,,,,f,,f,,,,,,,won
,,f,,,,,f,,f,,,,,,,,t,f,,,,,,,,,,,f,,,,,,,won
,,,,,,,,,,,,l,f,n,f,,f,f,,,,,,,,,,,,,,,,,,won
,,,,f,,,,,,,,,f,n,,,,,t,f,,,,f,,,,,,,,,,,,won
,,,,f,,,,t,,,,l,,,,,t,,f,,t,f,,,,f,,,,f,,f,,,,won
,,f,,f,t,t,,,,,t,,,,,,,,t,f,,,t,,,,,,,,f,,t,,,won
,,,,,,,,,,,,,,,,,t,,,,,,,,t,,,,,,,,,,,won
,,f,,,,t,,,,,,,,,,,,f,,,,,t,,,,,f,,f,,,,,,won
,f,f,,f,,,,f,,,,,,,f,f,,,,f,,,,f,,f,,,,,,,,,n,won
,,f,f,,,,,,,,,l,,,,,,f,,f,,,f,f,,,,,f,,f,,,,,won
,,,,,,,,,f,,,l,,,,,,,,,,,t,,,,,,,,,f,,,,won
,,f,,,,,,,,,t,,,,f,t,t,,,,t,,,f,,,,f,,,f,,,,,won
,f,,,f,,,,,,t,,,,,,t,,,,f,f,,,,,,,,,,,,,,,won
,,,,f,,t,,,,,,,,,,,,,,,,f,,,,f,,,,,,,t,,,won
,f,,f,,,t,,f,,,,,f,,,f,,f,,,,,f,,,f,,,,,,f,,,n,won
,,,f,f,,t,,,f,,,,,,,f,,,,,,t,,,,,f,f,,,,f,,f,,won
f,,f,,,t,t,,,,t,,,,n,,,,,,f,,,,,,f,,,,,f,,,f,,won
,,,,,,t,,f,,,,,,,f,,,,,,f,t,f,,,,,,,,f,,f,,n,won
f,,,,,,f,f,,f,,,,,,,,,,,,,,,,,,f,f,,,,,,t,,won
,f,,,,,,,f,,,f,,,,,,,f,,,,,,,,,,f,,f,f,,f,,,won
f,,,,,,,,,,f,,,,,,,,f,,,f,f,,,t,,,f,,f,,,,,,won
,,,,,t,,f,,f,f,f,,,,f,f,,,,f,,,,f,,,f,,f,,,,,,,won
,f,,,,,t,,,,f,,,,,,,,f,,,,f,t,,,f,,,,f,,,,,,won
,,,t,,,,,t,,f,,,,,f,f,,,,,,,,,,,,,,,,f,f,,t,won
f,,,f,t,,,f,,,,,,,,,,t,,,,,,,,,,,f,,,,f,,,,won
f,f,,,t,,,,,,,,,f,,f,,,f,,f,t,f,,,,,f,f,,f,f,,,,,won
,f,f,f,,f,,f,,,f,,g,f,,,,,,,,,f,,,,,,,,f,f,,,t,t,won
,f,,f,f,f,t,f,t,,,,,f,,,,t,,,,t,,,,,f,f,,,f,,,,t,,won
,,f,,,,t,,,,,,,,,,,,,,,,,t,,,,,,,,f,,,,t,won
,f,,,,f,,,t,f,,f,,f,,f,,t,,f,,t,,,,,f,,,,f,,,,,,won
f,f,,,,,t,,t,,f,,,,,,,,,,,,,t,,,,,,,f,,,,,t,won
,,,,,,,,,f,,,g,,,,f,,f,,f,,,,,,,,,f,,,,,t,,won
f,,f,,t,,t,t,,,,f,g,,n,,,,f,,,,,,,f,,f,,f,,,f,,,,won
,,f,,f,,,f,f,,,,g,f,,,,,f,f,,f,,,,,f,f,,f,,,,t,,,won
,,,,,,,,,,,,,,n,f,t,,f,,,,,f,,,,,,f,,,,,,,won
,,,,,,,,,,,,,,,,,,,f,,,,,,,,,f,,f,,,,t,,won
,,f,,,,,,f,f,f,,,,n,,f,t,,,f,,,,f,,f,,,,,f,,f,,t,won
f,f,,,,,,,,,,,,,,,,t,,,f,f,,t,,f,,,,,,,,,,,won
,,,,,,,,,,,f,,,,,,t,,f,,,,,,,,,,f,f,,,,,,won
,,,,,,,,,,,,g,,,,,,,,,,f,f,f,,,,,,,,,,t,,won
,,,,t,,,,,f,f,,,,n,,f,,,,,,f,,,,,,,f,,,,,,,won
f,,,,,,,,,,,,,,n,f,f,,,,,f,,,,,,,,f,f,,,,t,t,won
f,,,,t,,,t,,,,f,,,,f,,,f,f,f,,,,,,,,,f,,,f,,,,won
,f,f,,t,,,,,,,,,,n,f,f,,,,f,,,,,,,,,,,,f,,,,won
f,,,,,,,,t,,f,f,,,,f,,,,,,,,,,,,,f,,f,,f,,t,t,won
,f,,,t,,,,,,f,,,,,,f,t,,,,,,,f,,f,,,,,,,,,,won
,,,,,t,,,,,,,,,,,,,,,,,,,f,f,f,,,,,f,,t,t,,won
,,,,t,,,,,,,f,,f,,f,f,f,,,,,,,,f,,,,,,,,,,t,won
,f,,,t,t,,,,,,,,,,,,,,,f,,,,,t,,,,f,,,,,,,won
,,,,,t,t,t,,,,,,,,f,,,,,,,f,,,,,,,,,,,,,t,won
,f,f,,t,t,,,,,,,,,,,f,,,f,,,,,,,,,,,f,f,f,,,,won
,f,,,,,,f,,f,,f,,f,n,,,,,,,,,,f,,,,,,,,f,,t,,won
f,t,,,,,f,,,,,,,,n,,,,,,,,,,f,,,,,,,,t,,t,t,won
f,,,,,,,t,,f,,,l,,n,,,,,f,,,f,,f,,,,,,,,,,,,won
,f,,,,,f,f,,,,,l,,n,,,,,,,,,,,,,f,,,,,,,,t,won
f,,t,f,,,,,,f,f,f,,,n,,,,f,f,,f,,,f,f,,,,f,,,f,,t,,won
,,f,,f,,f,f,,,f,,,,n,,,,,,,f,,,,,,f,,,,,,,,,won
f,f,,,,,t,f,,,,,,,,,,,,f,,,,t,f,,,,,,,,,,,,won
f,,,,t,,,,,,,,,,,,,,,,,,,t,,,,,f,,,f,f,,,,won
,,,t,,,,,,f,,f,,,,,,,,,,,,f,f,,,,,,,,,,t,,won
f,,,,,,,f,,,,,,,,,f,,,,,,f,,,,,,,,,,,f,,,won
,,,,,,,,,,f,,,,,,,,,f,,,,,,f,f,f,,,,,,,,,won
f,,,,,,,,,,,,,,n,,f,,,,f,,f,,,f,,,,f,,,,,,,won
,,,,,t,,,,,,,,,,,,,,,,f,,t,f,,,,,,,,,,,,won
,,,,,,t,,,f,,,,f,,,,f,,f,,,,,f,,f,,,f,,,,,,,won
,,f,,,,,,,,,f,l,,,f,,f,,,,t,,t,,f,,f,,,f,,f,,,,won
,,,,,t,,,,,,,,,,,,,,,,t,f,,,,,,,f,f,f,,,,,won
,,f,,t,,,,t,,,,,,,,,,,f,,,f,,f,,,,,,,,,,,,won
,,f,,,,,,,,,,,f,,,,,f,f,,,,t,,,,,,,,,,,,,won
f,,,,t,,t,,,,,f,,,,,,,f,,,f,,,f,,,f,f,f,,,,,t,,won
,f,,,,,,,,,,,,,,,f,,,,,f,f,,f,,,,,f,,,,,t,,won
,,,f,,,,,,,f,,l,f,n,,,t,,f,f,,,f,,f,,,,,f,,,,,,won
,,f,,,t,t,,,,,,,,n,,,,f,,,,f,,,,,,,,,,f,f,,,won
,,,,,,,,,f,,,l,f,,f,f,,,,,,f,,,,,,f,,,f,,f,,,won
,,,,t,,,t,t,,,f,l,,,,,,f,f,,,,,,,f,,,,,f,,f,,,won
,,f,,f,,f,,,,,,g,f,,,,,,,,,,,,,f,,,,,,f,,,,won
f,,,,,,,,,,,,g,,n,,,,,f,,,f,,f,,,,,,,,f,,,,won
,,,,,f,,,,,,,l,f,,,,,f,,,f,,,,t,,f,,,,,,,t,,won
,,,,,,f,f,f,,,,,,,,,,,,,,,t,,,,,,,,,,f,,,won
,,,,t,f,,,,,,,l,,n,f,f,t,f,,,,,,,,,,,,,,,,t,,won
,,,f,f,,,,,,f,,,,,f,,t,,,,,,,,,,,,,,f,f,,,,won
f,f,,,f,,,,,,,,l,,,f,,,,,,,,,,,,,,,,f,,t,,,won
,,,f,,t,,,,,,,,,,,,,,f,f,,,,f,,,,f,,f,f,,,,,won
,,,f,,,f,,,,,,,,,,,,f,,,,,,,,,,,,f,f,,,,,won
,,f,t,,,,,,,,,,,n,f,,,,,,,,,f,,,,f,f,f,,,t,,,won
,,f,,,,,,,t,,f,,,,,,,,,,,,,f,,,,,,,,,,,n,won
,,,f,f,,t,,,,,,g,,n,,,,,,,,,,,t,,,,,,,t,,,,won
,,,f,,f,,,,,,,,,n,,,,f,f,,f,,,,t,,,,,f,,,t,t,,won
,,,,,,,,,,,f,,,,,f,,,f,,,,,f,,f,,,,,,,,,,won
,,,,,,,,,t,,,,,,,t,,,,,f,,f,,,f,,,f,f,,,,,,won
,,,f,,,,,,,,,,,,,,t,,,,,,,,,,,,,f,,,,,,won
f,,,f,,,f,,,,,f,,,,f,,,f,,,,,,,,,f,,,,f,,t,,,won
,,,,,t,,,,,,,,f,,f,,,,,,f,,,,,,,,,,,,,,n,won
f,,,t,,,,,,,,,,f,,f,,,,,,,,,,,,f,,,,,,,,,won
,,,,,t,,,t,,,,,f,,,,t,,,t,f,,f,f,,f,,,,,,,,,,won
f,,,,t,,,,t,t,,f,,f,,f,,t,,,,,,,,,,,,,,f,,,t,n,won
,,,,t,,,,,,,,,,n,,,t,,,,,,,,t,f,,,,,,,,,,won
,,f,f,,,,,,t,,,,f,,,t,t,,,t,,,,f,,,,,,,,,t,,,won
f,,,,t,f,,,,,,,,f,n,,,,,,,,,,,,,,,,,,,t,,,won
,,,,,,,,,,f,,,,,f,,,,,,,,,,,,,,,,,,t,t,,won
,,f,f,,,,,,,,,,,,,,,,f,,,,,,f,,,,f,,f,,,,,won
,,,,,,,,,t,,,,,,,f,,,f,,f,,,,,f,,,,,f,,,,,won
,,,,,,f,,,,t,,,f,,,,,,,,,f,,,,,,,f,t,,,,,,won
,,,,,,,,,,,,,,,f,,,,,,,f,t,f,,,,f,f,t,,,,f,,won
,,,,,,,f,,,,f,,f,,,,t,,,,,,,,,,,,,,,,,,n,won
,f,f,,,,,,,,,,,,,,,,,,t,,f,f,,,,,,,,,,,,,won
f,,f,,,,,,,t,,f,,,,,,,,t,,,,f,,,,,,,,,,,,,won
,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,,,,,,n,won
,,,,,,,,,t,f,f,,f,,,f,t,,,,,f,,,,,,,,f,,,t,,,won
,f,,f,,,,f,f,,,,,,,f,,,,,,,,,,,,,,f,,,,,t,,won
,,,f,,,,,,,,,,,n,,,,f,,,,,,,,f,f,,,,,,,,,won
,,,,,,,,,,,f,,,,f,,,,,t,,,,,,,,,,,,t,,,,won
,,f,,,,,,,,t,,,,,,,t,,,t,,,,f,,,f,,,,,,,,n,won
,f,,,,,f,,f,,,f,,,n,,f,,f,,,,,,,,,,,f,,,,,,,won
f,,,f,,,,,,,,,,,,,,,,t,t,f,,,f,,,,f,,t,f,,t,,,won
f,,f,f,,,,,,,,,l,,,,,,,,t,,,,,,,f,,,t,,,,,,won
,t,,,,,,,,,,,l,,,,,,,,,,f,t,,t,,,,,,,,,,,won
f,,,,,,,,,t,,,,,w,,,,,,t,,,f,,,,f,,,,,,,f,,won
,,,,,,,,,,,,,,,,f,f,,,,,,f,,,,,,,,f,,,,,won
,f,,,,f,,,,,,,,,,,,,f,t,,,,,f,,,,,,,,,,,,won
,f,,,,,,f,,,,,,,w,,f,,,,,,,,,,,,,,f,,,,,,won
,,,,,,,,,,,,,,,f,,,,,t,f,,,,,f,f,,,,t,,,,,won
,,,,,f,,,,,,,,,,f,,,,t,,,,,,t,,,,,,t,,,,,won
f,,,,,,,,,,t,,,,,f,f,,,,,,,,,,,,f,,,,,f,,,won
,,,f,,,,,,,t,,,,,,,,,,,,,t,,,f,,,f,t,,,,,,won
,,,,,,,,,,,,l,f,,,f,,,,,,,,f,,,,,,,,,,,,won
f,,,,,,f,,,,,,,,,f,,,,,t,,,,,,,,,,,,,f,,,won
f,t,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,,won
,,,,,,,,,,,,,,n,f,,,,,,,,,,,,,,,,,,,,,won
,,f,f,,f,,,,,,,,,,,f,,,,t,,,,,,f,,,,,,,,,,won
f,,,,,f,,,,t,,,,,,,f,,,,,f,f,,f,,,,,f,f,,f,,,n,won
,,,f,,f,,,t,t,f,,,,,,,,,,,f,,,f,,f,,,f,,,t,,,,won
,,,,,,t,,,,t,f,l,f,,,,,,f,,,,,,,,,f,,,,,,,,won
,f,,,,,,,t,,,,l,,n,,,,f,,,f,,,,,,f,,,,,,f,,,won
,,,,,,,f,f,,t,,,,,,f,,f,f,,,,,,t,,,f,,,f,,,f,,won
,,f,,,,f,,,t,,,,,,,,,f,,,,,,,,,,,f,t,f,t,,,,won
f,,,,,t,f,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,won
f,f,f,,,,,,,,,,l,,w,,,,,f,,f,,,,t,,,,,,,t,,,,won
f,,f,f,,,,f,,,t,,,,w,,,,f,,,,,,,,,,f,f,,,,,,,won
,,,,,,f,,f,,,,l,,,,f,t,f,t,t,,,,,t,f,,,,,,,,,n,won
f,f,,,f,,f,f,,,,,,,w,,,t,,,,,,,,,f,,,,,,,,,n,won
f,,,,,,,,,t,,,,,w,f,f,,,,t,,,,,t,f,,f,,,,t,,,,won
,,,f,,,,,,,,,,,,,,,,,,,f,t,,,,,,,,f,,,,,won
,f,f,,,,,,,,,,,f,w,,f,,,,,,,t,,,,,,,,,,,,,won
f,,f,f,,,,,,,,f,l,,,,,,,f,,,,,,t,,,f,,,,,,,,won
,,,,,,,,,t,,f,,,,,,,,,,f,,,,,,f,,,,,,t,,,won
f,,,,,t,f,,f,,,,,,,,,,,,,,,,f,t,,f,,,t,,,,,,won
,,,,f,,,,,,,,,f,n,,,t,f,,,,f,,,t,,,f,,,,,,,,won
,,,,t,t,,f,,,,,,,,,,,,,,,f,,,,,,f,,,,t,t,,,won
,,f,,,,,,,t,,,l,,,,,,,,,,,,f,,,,,,,,,,,,won
,,,,,,,,,,,,l,,,,,f,,,,,,t,,t,,,f,,,,,,t,,won
,,,,f,t,,,f,,,,,,,,,,,,,,,,,,,,,,t,,,f,,n,won
,t,,,,,,,,,,f,l,,,,f,,,,,,,f,,,,f,,,,,,f,,,won
,,,,,,,f,,,,,,,,,,,,,t,,,,,,f,,,,,,,,,,won
,,,,,,,,,,f,,,f,,,,,,,,,,,f,,f,,,,,,,,,n,won
,,f,t,,,,t,,,,,,,,f,,,,,,,,,,,,,,,f,,,,t,n,won
,f,,t,,,,t,,,t,,,,,,,,,,,,,,,,f,,,f,,,,t,,,won
f,,,t,,,,,,t,,,,,,f,,,,,t,f,,,,t,,f,f,,,f,,,t,n,won
,,,,,,,,,,t,,,,,f,,,f,f,,,,,,,,,,,,,t,t,,,won
,,,,,,f,,,,t,t,,,,,,,,,,,,,,,,,,f,,,,,,,won
,,,,f,,,,f,,f,t,,,,f,f,,,,,,,,f,,,f,,,,,f,,t,,won
,,,,,,,,,,f,,,,,,,,,,,,,f,,,f,f,,,,,,t,,,won
,f,,,,,f,f,,t,,,,,,f,,,,,,f,,f,,,,,f,,,,,,,n,won
f,,t,,f,,,,,,,,l,,n,,f,,,,t,,,,,,,,f,,,,,,f,,won
,,,,f,f,,,,,,,,f,,f,,t,f,,,f,,,,,f,,f,,,,,,,,won
,,,,f,,,t,,t,,,,f,w,f,,,,,,,,,,,,,,,,,,,,,won
,,f,f,,,,,,,t,,,,,,,,f,,,f,,,,,,,,,,f,,,t,,won
,,f,,f,t,,,f,,t,,,f,,,,,f,f,t,,,,,t,,,,,,,,,,,won
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,won
,,f,,,,,,,t,,,,,n,,f,,,,,,,,,,,,,f,,,f,,,,won
,,,,,f,,,,,,,,,,,,t,,f,,f,,,,,f,,f,,,,f,,,t,won
,,,f,,f,,f,,,f,f,,,,,,,,,,,,t,,,,,,f,f,,f,,,,won
,,f,,,f,,f,,,,,g,,,,,,,,,,,,,,,,,f,,,,,,t,won
,,,,,,f,,,t,f,,,,,,,,f,f,,,,,,f,,f,,,,f,t,,,t,won
,f,,,,f,,,,,f,,,,,f,,,f,,,,,,,,,,,,,,,t,,,won
,,f,,f,,,,,,,,,,n,,t,,f,,,,,,,,,,f,f,,,f,,,t,won
,,,,t,f,t,,,,,,,,,,f,,,,,,,t,,f,,,,f,,,,,,,won
,,f,,,,,,,t,,f,g,,,f,f,,f,,,,,,f,f,,,,,,,,t,,t,won
,,,f,,,f,,,,,,,,n,,,,,,,f,,t,,,,f,f,,,,,,,,won
,,,,,,,f,,,,,,,,f,f,t,,,,,f,,,,,f,,,,,,,,,won
,,,,,,f,,,,f,,,,,,f,t,f,,,,,,,,f,f,,,,f,t,,,,won
,f,f,,,,,,,,f,,g,,,,,,,,,,,,,,,,,f,f,,,,,t,won
,,,,,,,,,,,,,,,f,,t,,,,,,,f,,,,,,,,,,,,won
,,,,,,,,,,,,,,,,f,,,,,,,f,,f,,,,,,,,t,,,won
f,,,,,t,,,,,,,g,,n,,,,,f,t,,,f,,,,f,,,,,,,,,won
,,,,,,f,,,,,,,,n,,,,,f,,,,,,,,,,,f,f,,t,,,won
,,f,,,,t,,,,,,,,,f,,,,,,,,,,,,,,,,,,,t,,won
,,,f,,,,,t,t,,,,,,f,,t,,,,,,,,,,,,f,,f,t,,,,won
f,,,,,,,t,,,f,,,f,,,,,,f,,,,,,,,,,,,,,,,t,won
,,f,,t,,,,,t,f,,,,n,,,,,,,f,,,,,,,,,,f,,,,,won
f,,f,f,,,,,,,f,,,,,,,,f,,,,,t,f,,f,,,f,,,,f,,t,won
,,,,t,,,,,,,,,,,,,,f,,,,,t,,,f,,,,,,,f,,t,won
,f,f,,,f,,,f,,f,,l,,,f,,,,,,,,,,,f,,,f,,,,f,,t,won
,t,,f,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,t,t,,t,won
,,,,f,,,,f,t,,,,,n,,f,,f,,,,,f,,,,,,,f,,,f,,,won
f,f,,,,,,,,,,,,f,,f,,f,,f,,,f,f,,,t,,,,f,f,,,,t,won
,,,,,f,f,,,t,,,,,,,,,,f,,f,,f,,f,,,,,,,t,,,,won
,,f,,f,,f,f,f,,,,l,,n,,f,,,f,,,,,,,,,,t,f,,,f,,,won
,f,f,f,t,,,,f,,,,,f,,,,,,,,,,,,f,,,,,,,,,,,won
,,,,,,,,f,,,f,,,n,f,,f,,f,,,f,,,,,f,,f,f,,f,,,,won
f,,,,t,,,,,,,,,,,,,,f,f,,,,,,,,,f,f,f,,,t,,t,won
,,,,,,,,,,f,,,,,,,f,,,,,f,,,f,,,f,f,,,,,t,,won
,,,t,,,,,,,,f,,f,,,,t,,,t,,f,,,,,,f,,f,,,,,,won
,,,,t,,,,f,,,,,f,,,,,,,,,,,,,,,,,,,,,t,,won
,,f,,,,,,,,,,l,,,,f,,,,,f,,t,,,,,,,,,t,t,,,won
